REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,reopened,2017-06-05 03:44:46,5.45,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,9,2017-06-01 10:12:30,375.88,,1,,"b""b' @ksooo Ok"," I committed it as a single commit.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,10,2017-06-01 10:12:30,158.7,,,1,"b""b' Thank you  jenkins build and merge'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,closed,2017-06-05 07:12:11,207.42,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,-,-,-,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,opened,2017-06-10 09:09:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,title,2017-06-10 09:09:43,00:00,,1,,"b""b' [addons] add parts to CAddonInfo to read '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,body,2017-06-10 09:09:43,00:00,,1,,"b""b' ## Description  This change is the first big major part to remove cpluff on next steps.  On them here becomes the parts for addon info (old props) readed by CAddonInfo class contructor", by give of path to addon or with a tinyXML part (used later for repo parts). With them is cpluff no more needed to read , further is it direct designed and required to support multiple types (e.g. PVR with inputstream or inputstream with videocodec).  Screensaver addon is with them changed to create with new way.  Temporary is for this on CAddonBuilder the from cpluff given path used for creation of CAddonInfo.  On next steps becomes all addon types changed to this way and shortly only the from cpluff given parts used.   ## Motivation and Context  ## How Has This Been Tested?   ## Screenshots (if appropriate):  ## Types of change  [ ] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change)  ## Checklist: [ ] My code follows the [Code guidelines]url  of this project  [ ] My change requires a change to the documentation," either Doxygen or wiki [ ] I have updated the documentation accordingly [ ] I have read the [CONTRIBUTING]url  document [ ] I have added tests to cover my change [ ] All new and existing tests passed '""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,1,2017-06-10 09:09:43,431.3,,,1,"b""b' Getting rid of the cpluff parser is great!", so sorry to be blunt here, but design wise this turning into a huge mess. Everything you are trying to do here have already been solved a long time ago!  What you need to do instead is:  1. Add a new factory method similar to [this]url  that uses tinyXML instead of cpluff. (Or even better: make a new factory class)  2. Move all xml parsing logic from CAddonInfo and CAddonType constuctors to here. 3. You then pass the parsed info," including a fully constructed vector to the CAddonInfo constructor '""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,2,2017-06-10 09:09:43,175.6,,1,,"b""b' Hi @tamland", to remove the cpluff is not in a easy small step possible.  To change the complete addon system to new way is a big part.  Currently is this CAddonInfo still as static in CAddon class. This is must be removed complete (on next requests) and only given as shared_ptr to the addon class.  Goal is (and used on kodi-agile) that Kodi e.g. go over the addon directory," if there is a addon with  becomes this by the constructor of CAddonInfo read and the class stored in a list on addon manager. What Kodi does with it does not interest. This mean also a related addon class is stll not needed and created.  After all steps are done contains the addon class only a contructor where the stored parts becomes given.  XML parsing must only be done inside this class and should not done somewhere outside. To do outside bring a lot bad parts and nothing good.  Big problem is to bring in without destroy something and allow a better review. This need for short times bad parts. Thats why I mostly use screensaver where is not so critical.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,3,2017-06-10 09:09:43,84.6,1,,,"b'b""  Sorry but this is a horrible idea. There nothing \'bad\' about keeping it outside. It\'s called the factory pattern and it\'s great for this sort of thing. Not too long ago this exact \'inside this class\' spaghetti was removed. And the reasons for that was:  Having complex logic like parsing and filesystem code in constructor is an anti-pattern. It breaks testability.  It makes error handing complicated as your only option is to leave objects in an invalid state and work around it by setting flags (this is exactly what you have done with m_usable)  It\'s a pain to deal with configuration as every new config must be added to every constructors. Makes it a lot harder to construct something partially when needed. E.g. local addons have metadata from the filesystem and from the database", and potentially also from the repository and they must all be combined.  Additionally, the way this is implemented violates the single responsibility principle. now holds the info, it holds state, it\'s an xml parser, it\'s an json parser, it\'s responsible for the extensions.  The same for  : it\'s hold extension info, it\'s a parser," it\'s a mutable collection. This is all effects of having the classes themselves do the parsing.  The solution I explained in my previous post does not have these issues. ""'",,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,closed,2017-06-11 00:01:40,891.95,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,4,2017-06-10 09:09:43,201.0,,1,,"b""b' Maybe I improve again'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,reopened,2017-06-11 00:30:51,29.18,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,5,2017-06-10 09:09:43,46.15,1,,,"b""b' Excuse me", but after over two years I want and I have to come to an end.  Always comes a no and see how the current addon interface is getting more and more mixed up or hacking paths to achieve a goal.  Since I am surprised again and again something larger is rejected by me but otherwise which is unreliable somewhere else comes in.  Excuse me that I bring these words, we are a good team.  But I do not want again this cross and cross between the different parts, this brings again and again problems since the one then no longer fits with the other.  So far, where the AddonProps was recreated with every little thing, it was easy, but since in the future this is done only once must be ensured that does not change from now on equal in what.  **I look at what I can do," but I want to keep a few things from it.**  Sorry for my words'""",,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,6,2017-06-10 09:09:43,12.93,,1,,"b""b' I create now a another request to remove the static declaration of CAddonInfo (AddonProps) in CAddon and pass as shared pointer to them.  Is a part also required for them here"," thought only to do after them.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,7,2017-06-10 09:09:43,618.68,1,,,"b'b"" @AlwinEsch You can\'t just throw out all the existing code and design choices", make a complete re-implementation with tons of issues, and then expect everything to be just fine. (That\'s not collaboration).  I have tried to tell you this and propose better solutions multiple times, in this pr and others, but you seem too fixated on continuing down path you have already decided on," ignoring any suggestions.  Why don\'t you just *try* and do what [I proposed earlier]url  Everything you want to achieve with removing cpluff and supporting multiple types fits well within the current design with minor changes. I know it does because everything here has already been made with this in mind long before you started with it. ""'",,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,8,2017-06-10 09:09:43,68.15,,,1,"b'b"" For me"," what @tamland suggested makes sense. I especially would be happy if he\'s right on that not everything needs to be reimplemented because the existing design already fits well and can be extended with not too much effort.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,9,2017-06-10 09:09:43,1.98,,1,,"b""b' Maybe you two guys should discuss this 1:1 on Slack? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,10,2017-06-10 09:09:43,678.72,,,1,"b""b' I write you something on slack.  But I say", **not** expect everything to be just fine," never possible on world. But it must come a day where the old way becomes changed to a new.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,11,2017-06-10 09:09:43,53.88,,,1,"b""b' Is updated once"," thanks @ksooo for the comments.  But not yet final.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,closed,2017-06-15 07:09:04,398.22,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12283,closed,-,-,-,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,opened,2017-06-27 11:44:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,title,2017-06-27 11:44:32,00:00,,1,,"b'b"" [modernize][cleanup] Prefer \'override\' usage""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,body,2017-06-27 11:44:32,00:00,,1,,"b""b' ## Description Reduces number of warnings from 3899 to 50 under 17.04 with clang 4.0.0  Remaining 50 warnings are exclusive.  I tried to separate the changes per  for easier review  to  unwanted commits.  libUPnP has the respective patch under patches/ gtest could also benefit from this but I chose not to touch it  Done automagically with clang-tidy.  ## Motivation and Context Cleanup. Partial alternative to url ## How Has This Been Tested? Build tested and brief runtime under 17.04  ## Types of change  [ ] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change) [X] Cleanup '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,1,2017-06-27 11:44:32,12.05,,,1,"b'b"" note"," this likely isn\'t complete as clang-tidy only handles files in the compile_commands file so  might still be missing override specifiers. It\'s a great start anyway and I say merge once all builds are complete.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,2,2017-06-27 11:44:32,33.88,,1,,"b""b' please submit VP changes to vpupdates or let me do this by myself (soon)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,3,2017-06-27 11:44:32,1.55,,,1,"b'b"" I\'m fine with excluding vp as long as it gets done in a reasonable timeframe.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,4,2017-06-27 11:44:32,3.73,,1,,"b""b' as said"," it will be part of vpupdates'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,5,2017-06-27 11:44:32,37.05,,1,,"b'b"" I can drop or separate the commits and PR to vpupdates.  Just need to know which ones or what is *off limits* because url  touches more than just If it\'s just VP"," dropping url  should be enough.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,6,2017-06-27 11:44:32,173.95,,1,,"b'b"" I\'ve already started this process for VP"," so can you PR vpupdates separately to my branch so that it ends up in url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,7,2017-06-27 11:44:32,122.98,,1,,"b""b' @garbear I think it is easier and faster to submit smaller chunks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,8,2017-06-27 11:44:32,176.95,,1,,"b'b"" @hudokkow PR separately and I\'ll rebase on your commits.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,9,2017-06-27 11:44:32,90.75,,1,,"b""b' A question of understanding. If the destructor of a child class gets an override"," is the destructor of parent still called?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,closed,2017-06-28 00:02:54,738.37,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,reopened,2017-06-28 00:03:01,0.12,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,10,2017-06-27 11:44:32,89.97,,,1,"b'b"" OK I totally f*cked up your last comment and the PR in general. In my defense I\'m on vacation and some day drinking definitely occurred. Don\'t worry about my PR", I\'ll adapt to whatever you upstream. You\'re the hero who tackled almost 4,"000 warnings.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,11,2017-06-27 11:44:32,813.37,,1,,"b""b' @hudokkow this needs a rebase again @FernetMenta are all VP related changes excluded?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,12,2017-06-27 11:44:32,26.68,,1,,"b'b"" VP changes are in url  I\'ll PR to @garbear\'s repo later today.  @garbear", no problem but next time I want a beer too. Or maybe two. ;) @rechi," thx for the windows fix""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,13,2017-06-27 11:44:32,13.87,,1,,"b'b"" @garbear", before I rebase," any reason why you\'re keeping after adding  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,14,2017-06-27 11:44:32,17.22,,1,,"b'b""  Explicitness. It\'s easier to pick out a keyword from the begging of a line as opposed to the end.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,15,2017-06-27 11:44:32,8.02,1,,,"b'b"" OK"," thx for the explanation. Unfortunately I don\'t think there\'s a way to maintain using clang-tidy\'s magic wand.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,16,2017-06-27 11:44:32,534.1,,,1,"b'b""  It would be nice if the code formatter could add the  . If not I demand you go through and add all 3",899 by hand \\xf0\\x9f\\x98\\x89  j/k I\'m fine without it.  Could you drop the changes to and  ? I\'m pretty sure that all the code I maintain uses properly," so it would save me some rebase headaches later on.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,17,2017-06-27 11:44:32,845.92,,,1,"b""b' Requested changes by @garbear and @FernetMenta done. All green. Good to go?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,closed,2017-06-30 07:30:27,447.43,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,18,2017-06-27 11:44:32,276.78,,1,,"b'b"" I\'m getting a build error on osmc nightlies with this commit. Any idea what could be causing this?  >:48: Error: Syntax error in input(3). >:92: recipe for target \'\' failed >make[2]: *** [] Error 1  Line 48:  ~WsgiErrorStream() override""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,19,2017-06-27 11:44:32,499.93,,1,,"b'b"" Thank you for the report.  Our [CI builds]url  say we don\'t have a problem with this particular piece of code.  I suggest that you try to sort things out with OSMC dev(s) and if that doesn\'t work", post all relevant info (OS, build logs, libs used, etc.) on our [trac]url  and paste the link here. If we come to the conclusion that it\'s an OSMC problem," it will be ignored. If it\'s ours we\'ll fix it.  This is a dev space and every message spams all the devs. Please follow the steps outlined above before posting here again.  Thx for understanding.""'",,,,,,,,,,,,,,,,,,,,,,,
xbmc,12374,closed,-,-,-,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,opened,2017-07-03 21:05:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,title,2017-07-03 21:05:27,00:00,,1,,"b""b' AddonVideoCodec: Switch to using CVideoBufferManager'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,body,2017-07-03 21:05:27,00:00,,1,,"b""b'   ## Description ## Motivation and Context  ## How Has This Been Tested?   ## Screenshots (if appropriate):  ## Types of change  [ ] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change)  ## Checklist: [ ] My code follows the [Code guidelines]url  of this project  [ ] My change requires a change to the documentation"," either Doxygen or wiki [ ] I have updated the documentation accordingly [ ] I have read the [CONTRIBUTING]url  document [ ] I have added tests to cover my change [ ] All new and existing tests passed '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,1,2017-07-03 21:05:27,4.27,1,,,"b""b' Ping @FernetMenta @peak3d  This is a RFC rather than something to merge immediately. This gets AddonVideoCodec working with MMAL buffers in a platforms independent way. Other platforms will need similar adjustments.  AddonVideoCodec initially provides just the buffer size desired and the dimensions are only available later which required splitting the Configure API.  Annoyingly it uses the pixel data pointer as an identifier in the API", rather than a general user data pointer," so the map between pixel data pointer and videoBuffer is required.  The whole Configure API and CVideoBufferManager needs more thought when video resolution can change on the fly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,2,2017-07-03 21:05:27,490.6,,1,,"b""b'  @popcornmix a change in resolution triggers a streamchange event in VP. VPV will open the new stream and call CVideoBufferManager::ReleasePools. The will call Released() on the pool. Implementations can use this callback and register a new pool if required. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12417,closed,3,2017-07-03 21:05:27,510.17,,1,,"b'b\' libwidevine calls ""allocate"" callback with only the size needed. This is done before any picture is produced and therefore there is no way to know currently what will be done with the block of memory.  @FernetMenta is this information anywhere in the codec (incl. stride) ? or is stride in the ownership of the decoder?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
