REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,opened,2011-04-06 01:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,title,2011-04-06 01:46:25,00:00,,1,,"b""b' When a target type property is of ISet"," the CollectionMapper incorrectly attempts to set it to a List'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,body,2011-04-06 01:46:25,00:00,,1,,"b""b' A target type may have a property with type of ISet", and the source may be an IEnumerable. AutoMapper detects that the ISet is an ICollection, but assumes that all ICollection instances can be satisfied with a List. This is not true with ISet. This is a duplicate of issue #27, which was accidentally closed (how?) and cannot, apparently," be reopened.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,11,2018-06-11 09:51:37,50.92,,1,,"b""b' Ok", so now my follow-up question(s): will restore me original position? Off the top of your head, are there any side effects, that I may encounter as a result of doing this? Also," I have added a pull request to update the documentation lol I am assuming it was yes to everything.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,12,2018-06-11 09:51:37,43.57,,1,,"b""b' Yes", you can disable validation, and that means your mappings will fail silently," because of a typo for example. It seems to me that in 6.1.1 the default for CreateMissingTypeMaps is false. The change was done [here]url  for 6.2.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,13,2018-06-11 09:51:37,3.07,,,1,"b""b' ahh the language was not clear....  I understood that that feature was added in 6.2.0... (the createmissing map types).... thank you sir!!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,14,2018-06-11 09:51:37,7.47,,1,,"b""b' The ability to configure dynamic maps is new in 6.2.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,closed,2018-07-17 18:48:41,240.63,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,15,2018-06-11 09:51:37,33.78,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2674,closed,-,-,-,1,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,opened,2018-08-07 20:57:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,title,2018-08-07 20:57:28,00:00,,1,,"b""b'  package should not be referenced for .NET 4.7+ projects'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,body,2018-08-07 20:57:28,00:00,,1,,"b""b' ### Version: 7.0.1  ### Expected behavior dependency should not be included in projects that target .NET 4.7 and up.  ### Actual behavior dependency is added and causes our web projects", which target .net 4.7.2, to require the following  binding With AutoMapper 7.0.0, the dependency is not there," and all works well.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,1,2018-08-07 20:57:28,416.77,,1,,"b""b' If you have the binding redirect you should have only one version of the dll so maybe the problem is elsewhere.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,2,2018-08-07 20:57:28,632.75,,1,,"b""b' What I believe is happening is that the reference to ValueTuple is causing the nuget package version to be included in my bin folder", and that version, it seems, may not be fully binary compatible with the built-in .net framework version. I compared our bin folder with 7.0.0 and 7.0.1 and the only differences are: 1) the binary differences in  (obviously)," and 2) the existence of  when 7.0.1 is used.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,3,2018-08-07 20:57:28,91.77,,1,,"b""b' All that is of no consequence once you have only one version loaded.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,4,2018-08-07 20:57:28,8.32,,1,,"b'b"" That\'s a reasonable position", and the one I would have taken previously as well, but it\'s not the case.  See this: url  for an example where that\'s not the case.  The tooling does some funky stuff under the hood," especially when you have mixed .net framework and .net standard targeted code used in  project that targets .net framework.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,5,2018-08-07 20:57:28,41.17,,,1,"b'b"" OK"," then :) I want a repro with AM and the binding redirect that doesn\'t work.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,6,2018-08-07 20:57:28,1311.22,1,,,"b'b"" Unfortunately", I\'m having trouble narrowing it down to a minimal reproducible solution.  Something in our codebase is triggering it somehow, and the stack trace is not helpful in tracking it down.  You may close this issue for now if you want, and if I can come up with something that repros it, I will re-open.  FWIW," I still think it\'s more correct to not include the  package reference for projects that target .net standard 2+ or .net framework 4.7+""'",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,7,2018-08-07 20:57:28,18.62,,1,,"b'b"" @mscrivo I think you\'re right there anyway on the package reference", we can easily move that package reference to *only the frameworks that target it*. However," it might mean adding an additional target for vs.  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,8,2018-08-07 20:57:28,11.67,,,1,"b'b"" I think it would get messy :) For little benefit. I\'ve opened that PR for what I think can be easily done.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,closed,2018-08-09 16:40:26,1182.97,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,9,2018-08-07 20:57:28,157.52,,,1,"b""b' Thanks guys'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,10,2018-08-07 20:57:28,158.68,,1,,"b""b' It does not appear that this was resolved.  Why not add a Net 4.7 target that does not add a  dependency?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,11,2018-08-07 20:57:28,585.6,,1,,"b'b"" Because we don\'t want to have an extra target just to workaround a bug in the framework.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,12,2018-08-07 20:57:28,477.73,,1,,"b""b' I pinged @terrajobst to see if there are any recommendations here'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,13,2018-08-07 20:57:28,32.13,,1,,"b""b' But at this point"," maybe drop .net 4.6.1 and stick with .Net Standard 2.0?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,14,2018-08-07 20:57:28,1160.35,,1,,"b'b"" I\'m also experiencing troubles with versions conflict when referencing AutoMapper v8.0.0 package in net472-targeted projects.  I\'ve got the following weird build warning:  There were no such problems with AutoMapper v7.0.0 package.  Just curious"," what the overhead for you will bring adding an extra net47 build target to AutoMapper?  I think dropping net461 build target will work for me also :-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,15,2018-08-07 20:57:28,361.07,1,,,"b'b\' I have trouble too with this value tuple... Why no port without valuetuple for 4.7? The binding ""solution"" does not work in our case.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,reopened,2019-02-20 16:23:27,1423.02,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,16,2018-08-07 20:57:28,22.05,1,,,"b'b"" @lbargaoanu I\'m reopening this since we\'ve enough people with the issue I think we have two options here: Add a target  Remove all usages of  Personally I\'d vote option 2 here. The benefit of using tuples isn\'t worth the pain of having *two* full .NET frameworks to support.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,17,2018-08-07 20:57:28,23.33,,1,,"b""b' What can I say", you can have the same issue without using AM," .Net Standard is simply broken before 4.7.2. But I guess not using ValueTuple is just an inconvenience. So dropping 4.6.1 and just going with .Net Standard 2.0 is not cool? :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,18,2018-08-07 20:57:28,2.98,1,,,"b""b' @screamingworld The binding redirect _always_ works.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,19,2018-08-07 20:57:28,3.57,,1,,"b""b' Ha no I have many clients still on 4.6 On Wed", Feb 20," 2019 at 10:48 AM Lucian Bargaoanu wrote:>'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,closed,2019-02-21 13:58:16,1294.82,4,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,20,2018-08-07 20:57:28,694.32,,,1,"b""b' Great news. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,21,2018-08-07 20:57:28,8.67,,,1,"b""b' Hi all. Does anyone know when a version might be released that doesn\\xe2\\x80\\x99t require ? Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,22,2018-08-07 20:57:28,18.75,,1,,"b""b' I think with the last PR we\\xe2\\x80\\x99re ready. Next day or so? On Wed", Apr 17," 2019 at 12:03 PM SkinnySackboy wrote:>'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,23,2018-08-07 20:57:28,21.15,,,1,"b""b' Wow that would be awesome"," thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,24,2018-08-07 20:57:28,1310.82,,1,,"b""b' Do you think we are still able to have a new official version released soon? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,25,2018-08-07 20:57:28,1342.95,,,1,"b""b' Yep! On Wed", Apr 24," 2019 at 9:45 AM SkinnySackboy wrote:>'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,26,2018-08-07 20:57:28,219.63,1,,,"b""b' Thank you very much this has saved me so much pain.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,27,2018-08-07 20:57:28,942.28,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2750,closed,-,-,-,5,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,opened,2018-10-18 06:45:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,title,2018-10-18 06:45:18,00:00,,1,,"b""b' ProjectTo fails on mapping child entity guid property'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,body,2018-10-18 06:45:18,00:00,,,1,"b""b' <!-For feature requests", just clear out the below  Try to provide [a minimal, complete, and verifiable example]url  preferably a [gist]url  that we can execute and see fail. [Here]url  is an example for ProjectTo. -###  types   ### Mapping configuration   ### Version:  Automapper 7.0.1  ### Expected behavior  List of CreatorModel Objects  ### Actual behavior  Error  ![image]url  ### Steps to reproduce  When mapping like this all works as expected Also when i change models Id type to Guid," all works.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,1,2018-10-18 06:45:18,19.52,,1,,"b'b"" I don\'t see it. A repro would help. Make a [gist]url  that we can execute and see fail.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,2,2018-10-18 06:45:18,92.42,,1,,"b""b'  [gist]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,3,2018-10-18 06:45:18,7.57,,,1,"b'b"" This works with EF6. Check [the execution plan]url  And run that query without AM. If the query looks good and it still fails"," then it\'s an EF Core issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,4,2018-10-18 06:45:18,27.87,,1,,"b""b'  Could you please tell me how to run this?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,5,2018-10-18 06:45:18,5.52,,1,,"b'b"" It\'s just a linq query. That expression tells you what exactly it\'s in the query AM generates for you.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,6,2018-10-18 06:45:18,39.17,,1,,"b""b'  I extracted this expression  from DebugView of Expression and built on its basis next request It works'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,7,2018-10-18 06:45:18,38.7,,1,,"b""b' Mapping works if i add Foreign key property into parent entity  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,8,2018-10-18 06:45:18,18.47,1,,,"b'b"" Weird. But it only confirms it\'s an EF Core issue. What\'s also weird is that we are unable to repro it without AM. But I", for one," don\'t see anything wrong with the AM part here. @jbogard Do you agree?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,9,2018-10-18 06:45:18,109.45,,1,,"b'b"" *Something* is different though"," if there\'s that nullable Guid thrown in the mix. Can you output the actual expression from the manual version?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,10,2018-10-18 06:45:18,8.88,,,1,"b'b"" You would think :) But there\'s no nullable in the code. EF is probably doing smth. The expressions look the same to me.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,11,2018-10-18 06:45:18,15.97,,1,,"b'b"" If the expressions were equivalent", they\'d be interpreted the same," right? Is there some weird cast or something thrown in?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,12,2018-10-18 06:45:18,9.57,,1,,"b'b"" I agree there must be a difference somewhere between the two calls"," but I don\'t see it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,13,2018-10-18 06:45:18,7.13,,1,,"b'b"" I don\'t know"," here\'s a complete list DebugView.  Expression linq code  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,14,2018-10-18 06:45:18,3.7,,1,,"b""b' Why AM tries to map Nullable Guid?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,15,2018-10-18 06:45:18,1.85,,1,,"b'b"" It doesn\'t. That\'s EF code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,16,2018-10-18 06:45:18,960.17,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,17,2018-10-18 06:45:18,19.18,,1,,"b""b' Seems that should be fixed in 2.2.0. Waiting for release version'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,closed,2018-10-19 05:50:25,1385.12,1,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,18,2018-10-18 06:45:18,10.93,,1,,"b'b"" No"," I see the same with 2.2.0-preview3-35497. But it looks like that\'s the cause.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,reopened,2018-10-19 06:33:14,42.82,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,19,2018-10-18 06:45:18,53.12,1,,,"b'b"" :) I\'m afraid you\'ll have to ask the EF Core team about this one.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,20,2018-10-18 06:45:18,40.32,,1,,"b'b"" @lbargaoanu"," Shouldn\'t they be notified that you referenced to the issue""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,21,2018-10-18 06:45:18,436.37,,1,,"b'b\' One difference is that the ToString method has a declaring type of  in the ProjectTo expression vs  in the ""Without AM"" expression.  The following configuration does work (also results in a  declaring type for ()): \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,22,2018-10-18 06:45:18,6.33,,,1,"b'b"" Thanks! Didn\'t notice that. It\'s still an EF Core issue. There\'s no nullable Guid in the AM expression"," right? :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,23,2018-10-18 06:45:18,75.2,1,,,"b'b"" Possibly but that last part of the error message could be a decoy.  It is trying to call  on a string.  I\'m not familiar with the ProjectTo code though.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,closed,2018-10-22 16:13:56,580.7,3,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,24,2018-10-18 06:45:18,377.8,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2836,closed,-,-,-,3,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,opened,2018-11-22 13:51:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,title,2018-11-22 13:51:34,00:00,,1,,"b""b' NullReferenceException'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,body,2018-11-22 13:51:34,00:00,,1,,"b'b"" I just upgraded to AutoMapper 8.0", and now all I can get out of it is:  Here is the full stack trace:  This happens whenever I use DI to get an instance of  . My code inside my constructor is never even hit; it throws the exception before it ever hits my code. Just to be sure, I tried deleting all of my mapping profiles and tried calling without any configuration, to no avail. I\'ve spent several hours on this now. It seems to definitely be an issue with AutoMapper," I think.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,1,2018-11-22 13:51:34,2.65,,1,,"b""b' A repro would help. Make a [gist]url  that we can execute and see fail.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,2,2018-11-22 13:51:34,0.87,,1,,"b'b"" @lbargaoanu Alright"," I\'ll try to get that done today.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,3,2018-11-22 13:51:34,5.53,1,,,"b'b"" Rrrgh as I was looking through my code to come up with a repro", I found an old mapping profile tucked away in a nested folder from way back when I was first experimenting with AutoMapper. So frustrating to have wasted so much time on an issue caused by outdated code. Here\'s what the issue was:  With the new changes, this doesn\'t work anymore, of course, but it doesn\'t throw any compiler errors either. @lbargaoanu I\'m not at all familiar with the AutoMapper codebase, but I imagine there should be a null check on  ? I can open a PR," if so.""'",,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,closed,2018-11-22 14:00:37,9.05,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,4,2018-11-22 13:51:34,2.72,,1,,"b""b' The first step for a PR would be a repro :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,5,2018-11-22 13:51:34,10.17,,1,,"b""b' @lbargaoanu Here you go :). url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,6,2018-11-22 13:51:34,33.28,,,1,"b""b' Yes"," I see it. The source type is string. A PR is welcome.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,reopened,2018-11-22 14:46:47,46.17,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,closed,2018-11-23 14:23:21,1416.57,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,7,2018-11-22 13:51:34,403.38,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2894,closed,-,-,-,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2937,closed,opened,2019-01-07 21:33:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2937,closed,title,2019-01-07 21:33:42,00:00,,1,,"b""b' ResolutionContext lost in nested mapping'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,2937,closed,body,2019-01-07 21:33:42,00:00,,1,,b'b\' When using MapFrom(), any  that are passed in are not passed along to nested () calls. I realize that I can then manually readd the Items to the nested Map() call, but I believe it should happen automatically.  (NOTE: The example below is extremely simplified. You may think,these mappings should just be handled through _____ (e.g. conventions)," but just keep in mind the main point is that the  are lost.  ###  types   ### Mapping configuration   ### Version: 8.0.0  ### Expected behavior  I would expect that the nested """" call would pass along the  that were passed to it via the ResolutionContext.  ### Actual behavior  The ResolutionContext of the nested """" call does not contain any of the Items that were originally passed in.  ### Steps to reproduce  \''",,,,,,,,,,,,,,,,,,,,,,,,,,,
