REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,
devise,5019,open,11,2019-02-04 22:24:32,1140.53,,,1,"b'b"" @feliperenan Great work on this!  My 2 cents here is that since this only happens in the test environment e.g. because the session is memoized I believe there\'s not much we can do. I\'m not even sure if this should be addressed in Rails or not in some way. I\'d go with following the redirect in the test in order to make it more close to a real  flow. ""'",,,,,,,,,,,,,,,,,,,,,
devise,5019,open,12,2019-02-04 22:24:32,1147.93,,1,,"b'b"" @tegon I was thinking about the same thing. As far as I understood", a new session is created on every single test, so developers could use approach only in the test that they want to use a path returned by the path helper after a Devise redirect in this specific case.  If we don\'t do a patch for it," we may need to document this behavior at some place \\xf0\\x9f\\xa4\\x94.""'",,,,,,,,,,,,,,,,,,
devise,5019,open,-,-,-,0,8,6,,,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,opened,2019-02-08 16:29:39,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,title,2019-02-08 16:29:39,00:00,,1,,"b""b' v4.6.0 breaks rspec controller tests'""",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,body,2019-02-08 16:29:39,00:00,,1,,"b""b' ## Environment  Ruby 2.4.5 Rails 4.2.7 Devise 4.6.0  ## Current behavior  I just updated to 4.6.0 (no other changes were made) and the rspec controller tests now return after running a sign_in.  4.5.0 does not exhibit this behaviour. ## Expected behavior  should return a value. '""",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,1,2019-02-08 16:29:39,17.72,,,1,"b""b' Hi @philayres"," thanks for the issue.  Could you provide more info about what is happening in your application? It could be an application that reproduces this issue in isolation or just the stacktrace.'""",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,2,2019-02-08 16:29:39,12.55,,1,,"b""b' This is the rspec example:   The error is:   That error aligns with the rspec example. But in reality every similar example like this fails.  As soon as I rolled back to 4.5.0 the error went away. '""",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,3,2019-02-08 16:29:39,2.8,,1,,"b""b' Oh"," and the method for logging in   I have both a user and admin entity working independently.'""",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,4,2019-02-08 16:29:39,31.62,,1,,"b'b"" Could you also send the backtrace? that would help find where it\'s breaking inside Devise.""'",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,5,2019-02-08 16:29:39,21.23,1,,,"b'b"" That\'s the strange thing. In the console you have the full error that I have in the comment above (which is strangely short). In the test log"," despite having changed logging level to :debug it still doesn\'t give me the error or any stack trace.  I\'m assuming that there is something nasty happening low down the stack that is getting swallowed up without logging. I\'ll keep digging to see if I can find more info.""'",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,6,2019-02-08 16:29:39,15.73,,1,,"b'b"" I have stepped through in a debugger and have narrowed it down to:  around line 140:  This final line is where it dies.  My guess", not knowing the internals of the code, is that this is forcing a redirection when a user is not logged in? But in previous versions my user would have been successfully logged in prior to this point. So I don\'t really understand either this error, or why I would have arrived here unauthenticated.  Of course," it is possible that I\'m not understanding what is going on here.""'",,,,,,,,,,,,,,,,,
devise,5021,closed,7,2019-02-08 16:29:39,7.4,,1,,"b'b"" Are you using Rails engine? The only this that I can think now that was released and could break the is this PR: url We came up with [this solution]url  to check if the is defined. Not sure if could be something here.  ~Are you able to reproduce this issue in new app?~  ### EDIT  I\'m already able to reproduce the issue.""'",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,8,2019-02-08 16:29:39,1.23,,1,,"b""b' Just to make sure"," have you the defined in your routes?'""",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,9,2019-02-08 16:29:39,86.7,,1,,"b'b"" @philayres We were able to reproduce the issue with the following scenario: a Rails application that doesn\'t have a [  defined]url  and after an unsuccessful login attempt. After the [commit]url  mentioned by @feliperenan", we started calling  , which is causing the failure now. We tried to prevent this by using by now it\'s clear that it should have been a instead.  This is definitely a regression and we\'re going to push a fix as soon as we can. But, what concerns me the most about your report is that in your tests you\'re expecting the user to be logged in successfully," but right now the authentication is failing.  Can you point your application to the [let-fix-root-path]url  branch and test it again? This way we can remove this error and see whether there\'s another issue happening there.""'",,,,,,,,,,,,,,,,,
devise,5021,closed,10,2019-02-08 16:29:39,1003.2,,1,,"b'b"" Ok", I just checked out the branch you suggested. As you guessed, this helped, but did not solve all the problems. The following steps through where I have looked to identify the root cause. Sorry if some of it is irrelevant; I just want to make sure I don\'t miss something that could be meaningful.  Running the spec again I\'m now getting different errors:   Stepping through an authentication reveals an issue with the authentication.  Where I call in the before block, the authentication doesn\'t work as expected (but does not fail with an exception). Stepping through, where I hit  and subsequently  ... I spot a problem. The returns nil, because is empty. If I force a value with and allow the rest of the example to run, it passes, where previously it was redirecting due to a lack of authentication.  Something must have changed in this area, where the was not previously required. I have recently added some code to my user model that nils the plain text attribute after saving. This has the side effect it seems of making the attribute nil too. So either the test code around is working differently in this version, or the is being cleared where it wasn\'t before.  It feels to me that it is the test code that has changed," since human testing in development runs fine.  I will keep digging to see if I can spot what has changed and where.   ""'",,,,,,,,,,
devise,5021,closed,11,2019-02-08 16:29:39,21.38,1,,,"b'b"" OK", easier to find than I expected.  Blame url  shows line 63 forces the to nil even when is nil, which is a change from previously. This has the side effect I\'m seeing that the spec test won\'t create the user session because my code has cleared the plain text password.  The reasoning for me clearing the plain text password after save in the user model is that I\'m checking for actual password value change (  doesn\'t work with BCrypt due to dynamic salts) and I was getting leakage of the plain text password into tests around this (among other things), and wanted belt and braces to avoid accidentally showing the password where I shouldn\'t... Or something like that anyway.  So from the point of view of Devise," the above change broke my tests (and maybe others will experience this). For now I\'m going to dig some more to decide whether I adapt my code or propose a change in Devise.""'",,,,,,,,,,,,,,,,,
devise,5021,closed,12,2019-02-08 16:29:39,1256.45,,1,,"b'b"" Referencing #4245 / #4261 so I don\'t have to keep digging around to find out what broke things.""'",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,13,2019-02-08 16:29:39,5.9,,1,,"b'b"" @tegon I didn\'t answer your previous question about the  . No"," my application does not have it set. I have relied on an application_controller to redirect to specific paths under certain conditions. No reason why I couldn\'t set the as a fallback though.""'",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,closed,2019-02-11 13:00:56,1231.28,2,12,1,,,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,reopened,2019-02-11 13:02:48,1.87,2,12,1,,,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,14,2019-02-08 16:29:39,224.63,,,1,b'b\' @philayres The issue was regression so we\\\'re going to release it soon in the version  .  About the being set to  , we did it to keep it in sync with the field and prevent possible security issues e.g. before would return for a cleaned  .  As for your concern of leaking the password," Rails already replaces it with the value ""[FILTERED]"" in the logs via the [ ]url  option and we [hide it]url  when is called so that it\\\'s not presented on exceptions", for example. Also, Rails 6 will come with a [feature]url  called which will do a similar thing for models.  I\\\'m not sure if those cover the cases you\\\'re worried about. If they don\\\'t, please let me know the exceptions. Thanks.\'',,,,,,,,,,,,,,,,
devise,5021,closed,15,2019-02-08 16:29:39,69.65,,1,,"b'b"" The actual challenge I had was that my model forces password changes after first sign in", and these were breaking specs. For example, if I am running a series of controller tests like this:  a user / password is created sign in is successful the user is forced to change password (and the password is not the same as before) perform some meaningful action that requires me to be authenticated sign out  I have many combinations of these types of things to ensure the implementation in my application actually does both what Devise claims and what the auditors might check for.  The challenge was that in these series of model tests was that holding the plain text password between the steps above wouldn\'t allow for sensible checking whether a new password had been provided for sign in or to update the record, etc. My model code never knew if the password had changed (possibly a convoluted set of checks going on in my implementation) and could not fire callbacks consistently. Basically having the ability to clear the plain text password attribute automatically on save allowed complex test sequences to run without having to constantly reload the user record at every step, or worry that the password was being extracted from the user record in some other unrelated chunk of code. This is the leakage I mean; the password was leaking from one mode of use (creating the user) to another (testing authentication, checking for password change, validating password age, viewing user details etc)  Anyway, I can make the changes to allow my specs to run without clearing the password attribute after save, by reloading user records representing more how a series of web requests would actually run. It breaks things from previously, but maybe I can accept that.  I\'m still not happy that the controller tests fail so obscurely when password is set to nil. The controller appears to work fine, but when it comes to actually using the authenticated controller you find out that actually you weren\'t signed in. Sign in doesn\'t provide any meaningful information in this regard. That could mean I have obscure tests that are looking to check that a sign_in where a user record has been manipulated will just fail without warning. Is this expected behaviour? Presumably it needs a separate issue to address it," which I\'d be happy to create if you believe it is not expected behaviour.  Thoughts?   ""'",,,,,,,,,
devise,5021,closed,16,2019-02-08 16:29:39,213.78,,1,,"b'b"" By looking at this thread"," I\'m also having similar issues with v6.4.1   which points to this:  I don\'t have a root_path defined. Will having a root_path defined will be something necessary from now on?""'",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,17,2019-02-08 16:29:39,7.85,,1,,"b""b' @rodrigo-puente Nope"," that was fixed in version  . Can you try to update and see if the error is gone?'""",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,18,2019-02-08 16:29:39,1133.78,,1,,"b'b"" @philayres I don\'t get exactly what the issues were to create your specs if you want to create a sample application I can take a look at them and see if I can think of another solution. But when you said: I understood that this issue is only for your test environment please correct me if I got it wrong when you test it manually in a browser everything works correctly? If that\'s the case"," I\'d say it\'s better to keep the specs as close to the reality as possible. It\'s a bummer when the tests are failing but the system is working fine due to differences from environments. I know this is bad but the reason we released this change in a minor version is that we consider the old behavior a bug. We fixed and thought it wouldn\'t have those kinds of issues but it\'s hard to know how the code is being used throughout applications out there. We are sorry it\'s going to cause you trouble to update but we think it\'s the best way to go. ""'",,,,,,,,,,,,,,,,,,,,
devise,5021,closed,19,2019-02-08 16:29:39,63.82,,1,,"b'b"" @tegon this is probably a good time for me to go back and DRY up my tests anyway. Things have got messy over time. Thanks for you thoughts and rapid response to this issue. I\'ll close it now.""'",,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,closed,2019-02-12 14:27:05,84.28,2,17,2,,,,,,,,,,,,,,,,,,,,,,
devise,5021,closed,20,2019-02-08 16:29:39,162.18,,1,,"b'b"" Regarding nilifying #encrypted_password", I may missing something, but if, when I load a user model, #password  is blank(as it\'s defined merely by attr_reader),"  won\'t any subsequent save of the user model cause encrypted_password to be cleared and persisted? ""'",,,,,,,,,,,,,,,,
devise,5021,closed,21,2019-02-08 16:29:39,277.95,,1,,"b""b' @erich-team Not sure if I understood correctly", is this what you mean?  The will only be set to after is by calling directly," and not on initialization.'""",,,,,,,,,,,,,,,,,,,
devise,5021,closed,22,2019-02-08 16:29:39,367.82,,1,,"b'b"" The issue appears to be with strip_whitespace_keys.  This...   ... in  ", results in password= being called on every validation.  Obviously, the simplest solution is to not include password and password_confirmation," but it seems like this might be less than ideal.  I have a user base that isn\'t necessarily... adept ...adept at typing and have to do things like strip white-space from these attributes.  ""'",,,,,,,,,,,,,,,,,,
devise,5021,closed,23,2019-02-08 16:29:39,5.82,1,,,"b'b"" @erich-team I see \\xf0\\x9f\\xa4\\x94 I\'m not familiar with your user base or your application at all", but it seems to me that it\'s dangerous to change the password input in any way. I mean, theoretically, one could choose to deliberately include a white space on their password.  If you want to prevent them from including those spaces as mistakes," I think it would be better to add a validation for this and let them know that they\'ve typed their password with an extra whitespace so that they can fix it. Does that make sense to you?""'",,,,,,,,,,,,,,,,,
