REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,
libuv,1487,closed,2,2014-09-22 11:29:23,124.6,1,,,"b'b"" Boom", rebase fellas. @saghul please check the return error codes in uv_write I want to merge tcp_write_after_connect and pipe_write_after_connect into write_after_connect and rename it to write_before_connect. Furthermore i\'m not happy with uv_pipe_connect not returning an int and returning all the error codes only in the callback. [This is some ancient code]url  and I think this should be different. This also let me think a bit about the returning codes. We need to try to make it consistent that returning codes which are returned immediately or in the callback should be consistent on all platforms. uv_pipe_connect returned everything in the callbacks, which is easier to debug, but I don\'t feel like EINVAL on a bad handle input should be returned in the callback (it makes the code slower," because we have to run an entire loop tick just to return a bad handle error code).""'",,,,,,,,
libuv,1487,closed,3,2014-09-22 11:29:23,8.52,,1,,"b'b"" I don\'t disagree", but please don\'t derail into other issues here," just open a new one.""'",,,,,,,,,,
libuv,1487,closed,4,2014-09-22 11:29:23,434.7,,1,,"b""b' Left a first round of comments.'""",,,,,,,,,,,,
libuv,1487,closed,5,2014-09-22 11:29:23,0.25,,,1,"b""b' Thanks for working on this"," Andrius.'""",,,,,,,,,,,
libuv,1487,closed,6,2014-09-22 11:29:23,757.47,,1,,"b""b' Another thing"," how do we check for TCP? shouldnt we better check with instead that invalid handle value?'""",,,,,,,,,,,
libuv,1487,closed,7,2014-09-22 11:29:23,3.07,,1,,"b""b' Check what exactly?Yes and no"," that flag is only set after connet succeeds. So we need to determine if we are trying to connect beforehand.'""",,,,,,,,,,,
libuv,1487,closed,8,2014-09-22 11:29:23,3.48,,1,,"b""b' Yeah"," I already done that.'""",,,,,,,,,,,
libuv,1487,closed,9,2014-09-22 11:29:23,8.33,,1,,"b'b"" Please leave a nothe when you\'re done addressing comments"," GH doesn\'t notify me when you add new commits.""'",,,,,,,,,,,
libuv,1487,closed,10,2014-09-22 11:29:23,0.62,,1,,"b'b"" it removes the once addressed from this view"," i\'ll add a comment anyway.""'",,,,,,,,,,,
libuv,1487,closed,11,2014-09-22 11:29:23,1310.2,,1,,"b""b' Left a second round of comments. As a general comment"," please rename all internal functions you are touching to use the internal convention of  .'""",,,,,,,,,,,
libuv,1487,closed,12,2014-09-22 11:29:23,64.55,,1,,"b""b' you said to rename the internal functions", but was an internal function before," should I rename it as well?'""",,,,,,,,,,
libuv,1487,closed,13,2014-09-22 11:29:23,2.78,,1,,"b'b"" Since you\'re moving related code around"," please do.""'",,,,,,,,,,,
libuv,1487,closed,14,2014-09-22 11:29:23,1401.78,,1,,"b'b"" We are going to need a big comment in the code explaining what and when we queue data. I see that in some cases (when we don\'t queue) we just assign the buffers passed by the user to and call for example", but when we queue the request we allocate memory for it, which we then need to free. We need to find a way to make this obvious and easy to follow. One possibility would be to modify so that it gets the buffers passed as a parameter. In one case they would come stratight from the user, in another they would come from the request itself," and freed right afterwards.""'",,,,,,,,
libuv,1487,closed,15,2014-09-22 11:29:23,97.2,,1,,"b'b"" Freeing is not the difficult part"," its a simple check against handle->buf == handle->smbuf. The problem I\'m facing right now is guaranteeing that the callbacks are called in order. It is tedious for examples like these:  ""'",,,,,,,,,,,
libuv,1487,closed,16,2014-09-22 11:29:23,3.15,,1,,"b'b"" Nope. Imagine I want to write 5 buffers. If I do it while connecting we\'ll malloc the space and memcpy the structures to req->bufs. If I do the same once the connection has been made", however," you just assign req->bufs to whatever the used passes to us. This makes the code complicated and potentially error prone and needs to be addressed.""'",,,,,,,,,,
libuv,1487,closed,17,2014-09-22 11:29:23,3.52,,1,,"b'b"" Isn\'t this enough? (example for uv__tcp_write_req) So"," always queue the req with its result.""'",,,,,,,,,,,
libuv,1487,closed,18,2014-09-22 11:29:23,4.55,,1,,"b""b' In uv__run_write_callbacks we kinda pass the queued writes (before connect was issued) to the IOCP and we can free the bufs afterwards'""",,,,,,,,,,,,
libuv,1487,closed,19,2014-09-22 11:29:23,3.93,,1,,"b'b"" I know"," but we shouldn\'t use req->bufs to store some pointers which need to be freed and some which don\'t. (assuming nbufs ""'",,,,,,,,,,,
libuv,1487,closed,20,2014-09-22 11:29:23,1283.2,,1,,"b""b' @txdv ping'""",,,,,,,,,,,,
libuv,1487,closed,21,2014-09-22 11:29:23,621.95,,1,,"b'b"" I\'m back from my holiday on wednesday. I won\'t have access to a windows machine until then. ""'",,,,,,,,,,,,
libuv,1487,closed,22,2014-09-22 11:29:23,28.43,,,1,b'b\' Kewl, thanks for the heads up!On Oct 6, 2014 7:56 PM,"Andrius Bentkus"" notifications@ wrote:\''
libuv	1487	closed	23	txdv	2014-09-22 11:29:23	1143.38		+1		b'b"" I don\'t get it, do you want me to create a separate field for the bufs which libuv allocates? It is very simple to keep track of them. We are no connected, libuv mallocs them. When we connect we pass the queued requests to IOCP and free the buffers. Why can\'t we have them in the same field?""'
libuv	1487	closed	24	txdv	2014-09-22 11:29:23	36.2		+1		b""b' Review please again, I addressed all comments but your last @saghul.'",,,,,,,,,
libuv,1487,closed,25,2014-09-22 11:29:23,450.9,1,,,"b""b' The problem I have is that req->bufs can point to 3 types of things: user allocated memory (when we write immediately)libuv malloc-ed memory (when nbufs req->bufsml(when nbufs <= 4 and write is queued) Distinguishing between the last 2 is easy", but I worry the first case will give us trouble. What I suggested is to pass bufs and nbufs to the function that does the immediate write, this way the parameters will always be untouched," but can come from 2 places:user passed structuresstructures which we hold in the req'""",,,,,,,,,
libuv,1487,closed,26,2014-09-22 11:29:23,4.02,,1,,"b""b' Finished another review round.'""",,,,,,,,,,,,
libuv,1487,closed,27,2014-09-22 11:29:23,919.4,,1,,"b""b' Well", from now on it will never hold user allocated memory, bufs seems to be a private field," so I guess that is ok.'""",,,,,,,,,
libuv,1487,closed,28,2014-09-22 11:29:23,1317.87,,1,,"b""b' As I was writing the patch for the correct ordering"," I saw that I forgot to count the pending write requests. '""",,,,,,,,,,,
libuv,1487,closed,29,2014-09-22 11:29:23,263.9,,1,,"b""b' This is my approach. Works currently only for tcp. The code duplicated is now huge because we have tcp_do_write and pipe_do_write"," can I write a common abstraction with both now?'""",,,,,,,,,,,
libuv,1487,closed,30,2014-09-22 11:29:23,957.08,,1,,"b""b' The code looks overly complicated right now", specially with the manual counter management. Also, prev_write_req seems to be only assigned in a single place, with a pointer pointing to the contained request," so looks like it could be removed and compare requests instead (I might be missing something here). I need to read this more thoroughly when I find the time.'""",,,,,,,,
libuv,1487,closed,31,2014-09-22 11:29:23,73.87,,1,,"b""b' When will you find the time? Any approximation?'""",,,,,,,,,,,,
libuv,1487,closed,32,2014-09-22 11:29:23,8.5,,1,,"b'b"" As soon as I can. I\'ll try to do so in the upcoming days", since I\'m leaving for a conference + vacation on friday. Building and destroying the mental model for this is quite time consuming :-( Also, FWIW, I\'m planning on dropping this from the 1.0.0 release. It\'s pretty late in the process, and I don\'t want us to introduce such a big patch as of now. I think neither of us knew it was going to grow this big / involved," and I\'d rather not rush things. Once we are happy with it it shall land in master.""'",,,,,,,
libuv,1487,closed,33,2014-09-22 11:29:23,1.33,,1,,"b'b"" I don\'t really care about it landing in 1.0.0. I actually want you to release 1.0.0 ASAP so I can start doing breaking changes.""'",,,,,,,,,,,,
libuv,1487,closed,34,2014-09-22 11:29:23,112.3,,1,,"b""b' Yeah I figured"," I hoped for a quantified answer.'""",,,,,,,,,,,
libuv,1487,closed,35,2014-09-22 11:29:23,1396.57,,1,,"b""b' @saghul you still alive?'""",,,,,,,,,,,,
libuv,1487,closed,36,2014-09-22 11:29:23,244.0,,1,,"b""b' Still out", at about 600ms from any continent. On Tue, Nov 4, 2014 at 4:50 AM," Andrius Bentkus notifications@wrote:##  /Sa\\xc3\\xbal '""",,,,,,,,
libuv,1487,closed,37,2014-09-22 11:29:23,13.32,,1,,"b'b"" Best time to ask for a 1on1 quake match I guess. I\'ll just start writing the patch for queuing the shutdown request on top of this. When are you comming back?""'",,,,,,,,,,,,
libuv,1487,closed,38,2014-09-22 11:29:23,1110.33,,1,,"b""b' no resolution'""",,,,,,,,,,,,
libuv,1487,closed,closed,2014-11-18 08:37:50,1268.45,2,35,2,,,,,,,,,,,,,
libuv,1487,closed,39,2014-09-22 11:29:23,4.33,,1,,"b""b' I still planned to continue reviewing this after 1.0"," I just got back on Sunday.'""",,,,,,,,,,,
libuv,1487,closed,reopened,2014-11-18 08:43:25,5.58,2,36,2,,,,,,,,,,,,,
libuv,1487,closed,40,2014-09-22 11:29:23,72.08,,,1,"b'b"" Keeping the linked list with requests seems to work (I haven\'t run the code yet though)", but I\'d like to explore another approach to the solution, which is actually analogous to what we do on Unix: write one request at a time. The idea qould be to only do the actual write if there are no other queued writes, and when one write completed do the write for the next. I talked with @piscisaureus and he told me that letting the kernel handle all the queuing might not always be a good idea, because there some uknown threshold and after reaching it the kernel won\'t report sucess untill all write operations have been completed. The open question is, of course," if there is a performance hit.""'",,,,,,
libuv,1487,closed,41,2014-09-22 11:29:23,13.67,,1,,"b""b' Why **all**?'""",,,,,,,,,,,,
libuv,1487,closed,42,2014-09-22 11:29:23,5.98,,1,,"b""b' I wish I knew... This is probably what was happening in a test case where we queued 100k write requests and the whole thing would even blow up from time to time.'""",,,,,,,,,,,,
libuv,1487,closed,43,2014-09-22 11:29:23,15.53,,1,,"b'b"" 100K writes? It is kinda a big threshold"," I would be more concerned with returning NOMEM in the right places.... But I guess we could try to benchmark it. Are you saying that this won\'t be merged until I do the benchmark with queuing and only processing N processes at once? Where N might or might not be 1 as well?""'",,,,,,,,,,,
libuv,1487,closed,44,2014-09-22 11:29:23,62.62,,1,,"b'b"" I don\'t know where the threshold really is", I do remember seeing weird things with that load, that\'s all.Yes, kind of. The current approach (assuming it covers all cases) is pretty hard to follow / maintain. I\'d like to see how the other approach performs before taking any decission here. If there is no performance penalty I\'d favor that one. (N being 1) Also, @piscisaureus," I summon you!""'",,,,,,,
libuv,1487,closed,45,2014-09-22 11:29:23,269.2,1,,,"b'b"" The issue on windows is that if you queue a lot of data to the kernel", completion of async writes start to behave differently. Effectively instead of getting a completion notification for a write as soon its data has been sent (which is what normally happens), all completion notifications seem to be held back until the kernel send buffer is completely empty. This effect seems to be triggered by queuing a lot of send data to the kernel (in big chunks), not necessarily a lot of write operations per se. I recall there was a node issue where the problem was demonstrated in detail but I couldn\'t find it, although url  seems to reference it also. When I first saw it with my own eyes I was shocked and surprised. I don\'t know why this happens. The trick is going to be to limit the number of simultaneously queued requests / bytes (per socket) that is dispatched to the kernel; if the user writes more it\'ll be buffered in user space until a kernel-queued write returns. So let me draft a reasonable proposal.If there are less than 2 write requests queued to the kernel," queue a new write to the kernel also.If there is less than 128k of write data queued to the kernel queue a new write to the kernel also.Otherwise queue in userland.""'",,,,,,,
libuv,1487,closed,46,2014-09-22 11:29:23,1028.98,,1,,"b""b' You could have told me that right in the beginning of the patch... I could have worked immediately on this.'""",,,,,,,,,,,,
libuv,1487,closed,closed,2016-03-06 20:24:14,700.82,3,41,3,,,,,,,,,,,,,
libuv,1487,closed,-,-,-,3,41,3,,,,,,,,,,,,,
libuv,1508,closed,opened,2014-10-01 13:02:49,,,,,,,,,,,,,,,,,
libuv,1508,closed,title,2014-10-01 13:02:49,00:00,,1,,"b""b' 1.0.0rc sets library version to 1.0.0. Intentional?'""",,,,,,,,,,,,
libuv,1508,closed,body,2014-10-01 13:02:49,00:00,1,,,"b'b"" Since the library version is now 1.0.0 but the release says it\'s an rc; should consumers of libuv treat the release as abi stable? There already seems to be some changes in the 1.0.0 branch (for instance #1431) that could potentially conflict with this.""'",,,,,,,,,,,,
libuv,1508,closed,1,2014-10-01 13:02:49,10.72,,1,,"b'b"" No", ABI might change a bit. I wanted to avoid it but couldn\'t. Either way, AFAIS the soname cannot be set to something like 1.0.0rcX , hence the 1.0.0. Once 1.0.0 is released there will be no ABI breakage, until 2.0.0," that is.""'",,,,,,,
libuv,1508,closed,closed,2014-10-01 13:13:32,10.72,1,2,0,,,,,,,,,,,,,
libuv,1508,closed,2,2014-10-01 13:02:49,6.35,,1,,"b'b\' Thanks for elaborating. This pretty much makes pkg-config checks pointless since it wouldn\\\'t know the difference between 1.0rc\\\\* and 1.0 though :( Hopefully package managers that exposes libuv handles dependencies differently. There\\\'s really no problem bumping abi versioning differently from package version -so the cleanest approach would just be major bumping abi on the ""real"" 1.0.\''",,,,,,,,,,,,
libuv,1508,closed,3,2014-10-01 13:02:49,1.12,,,1,"b'b"" Well"," package managers shouldn\'t package rc versions anyway :-)""'",,,,,,,,,,,
libuv,1508,closed,4,2014-10-01 13:02:49,4.8,1,,,"b'b\' @saghul The problem with that statement is that everyone treats versioning and naming differently. I can imagine a pretty common use case is downloading latest available through github releases which doesn\\\'t really mention ""do not trust this abi version"". At the end of the day", what we want to trust is really abi versioning. Worst case, people could have two versions of the libuv  object with the same name.\'',,,,,,,,,,
libuv,1508,closed,5,2014-10-01 13:02:49,7.45,,1,,"b""b' @jbergstroem I understand your concern. I did a quick test and while the soname will stay as 1:0:0", we can set the version to 1.0.0-rc1 in autoconf and the pc file is generated just fine: So," my bad. Will fix for rc2!'""",,,,,,,,,,
libuv,1508,closed,reopened,2014-10-01 13:33:15,19.72,2,4,1,,,,,,,,,,,,,
libuv,1508,closed,6,2014-10-01 13:02:49,2.47,,,1,"b'b\' Perfect. I guess another ""solution"" would be avoiding distributing releases publicly", but through controlled environment (mailing list, whatnot) where people also would understand the possible implications of using said release.\'',,,,,,,,,,
