REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
chosen,2569,closed,6,2016-03-10 09:59:44,795.77,1,,,"b'b"" Also", please check this link (production): url  When you open the chosen dropdown, it automatically goes to the end of the list, when you try to scroll up it is bugging. My first guess was this 1 pixel line that causes the scrolldown," but now I\'m not too sure.""'",,,,,,,,,,,,,
chosen,2569,closed,7,2016-03-10 09:59:44,4.48,,1,,"b""b' @arkoe The scrolling on that page is even more extreme and persistent"," which is not the same as on url '""",,,,,,,,,,,,,,,,
chosen,2569,closed,8,2016-03-10 09:59:44,55.55,,1,,"b""b' I understand all I have done is some basic styling. If I (local) disable my custom styles"," the issue proceeds. What could cause this?'""",,,,,,,,,,,,,,,,
chosen,2569,closed,9,2016-03-10 09:59:44,285.95,,1,,"b""b' Changing jquery 1.12 to 1.11.3 fixes problem'""",,,,,,,,,,,,,,,,,
chosen,2569,closed,10,2016-03-10 09:59:44,62.38,,1,,b'b\' @arkoe is using jQuery v2.2.0," which I believe is not ""officially supported"". Can you try using a version?\''",,,,,,,,,,,,,,,,
chosen,2569,closed,11,2016-03-10 09:59:44,185.07,,,1,"b'b"" jQuery 2 should work just fine", the problem is that @arkoe is using 2.2.0 _specifically_. @arkoe\'s issue is likely actually a bug in jQuery, not Chosen.  See url  for more info, but jQuery has released [1.12.1 and 2.2.1]url  which should fix the issue. This issue," though (the 1px infinite-scroll trigger) is unrelated.""'",,,,,,,,,,,,,
chosen,2569,closed,12,2016-03-10 09:59:44,654.15,,,1,"b""b' Glad to hear the 1px infinite scroll is unrelated to this issue. Thanks for the great help"," updating my jQuery to 2.2.1 did solve the trick.'""",,,,,,,,,,,,,,,,
chosen,2569,closed,closed,2016-03-14 07:11:03,1271.32,1,9,4,,,,,,,,,,,,,,,,,,
chosen,2569,closed,13,2016-03-10 09:59:44,129.53,,1,,"b""b' I believe we can leave this open", because it still happens," just less aggressively.'""",,,,,,,,,,,,,,,
chosen,2569,closed,reopened,2016-03-14 09:20:35,129.53,1,10,4,,,,,,,,,,,,,,,,,,
chosen,2569,closed,14,2016-03-10 09:59:44,2.72,,1,,"b'b"" I\'ve opened a new issue with a title better describing the issue #2571""'",,,,,,,,,,,,,,,,,
chosen,2569,closed,closed,2016-03-14 09:23:18,2.72,1,11,4,,,,,,,,,,,,,,,,,,
chosen,2569,closed,-,-,-,1,11,4,,,,,,,,,,,,,,,,,,
chosen,2661,closed,opened,2016-08-03 20:58:26,,,,,,,,,,,,,,,,,,,,,,
chosen,2661,closed,title,2016-08-03 20:58:26,00:00,,1,,"b""b' Chosen docs should reference built files'""",,,,,,,,,,,,,,,,,
chosen,2661,closed,body,2016-08-03 20:58:26,00:00,1,,,"b'b"" Hi", I\'m not sure if this is the right place for documentation issues, but I was confused by the download link in url  It just links to the releases of this repo, which seem to be for development only," and not a quick way to use Chosen in production. I recommend adding a link to the built javascript and css files in the chosen-package repo  the CDN link url ""'",,,,,,,,,,,,,
chosen,2661,closed,1,2016-08-03 20:58:26,35.42,,1,,"b""b' @martinburch The [releases page]url  does typically include the pre-compiled", production-ready versions.  See the [  file on this release]url  However," the latest release [seems to be missing this packaged ZIP and only has the source code]url @koenpunt \\xe2\\x80\\x94 known issue?'""",,,,,,,,,,,,,,,
chosen,2661,closed,2,2016-08-03 20:58:26,1.3,,1,,"b'b"" (This also seems to be a duplicate of #2660"," but that\'s already closed.)""'",,,,,,,,,,,,,,,,
chosen,2661,closed,3,2016-08-03 20:58:26,1.72,,1,,"b""b' My bad"," forgot to add the zip to the release. Should be all good now'""",,,,,,,,,,,,,,,,
chosen,2661,closed,closed,2016-08-03 21:36:52,38.43,1,4,0,,,,,,,,,,,,,,,,,,
chosen,2661,closed,reopened,2016-08-03 21:38:56,2.07,1,4,0,,,,,,,,,,,,,,,,,,
chosen,2661,closed,4,2016-08-03 20:58:26,2.35,,1,,"b""b' Oh wait", incorrect zip," give me a minute'""",,,,,,,,,,,,,,,
chosen,2661,closed,5,2016-08-03 20:58:26,8.97,1,,,"b'b"" I cheated on the git tag", but it\'s up how it should now," and the npm release is now also a fact. ""'",,,,,,,,,,,,,,,
chosen,2661,closed,closed,2016-08-03 21:48:11,9.25,2,5,0,,,,,,,,,,,,,,,,,,
chosen,2661,closed,6,2016-08-03 20:58:26,0.78,,,1,"b""b' Thank you!'""",,,,,,,,,,,,,,,,,
chosen,2661,closed,-,-,-,2,5,1,,,,,,,,,,,,,,,,,,
chosen,2672,closed,opened,2016-08-22 10:53:13,,,,,,,,,,,,,,,,,,,,,,
chosen,2672,closed,title,2016-08-22 10:53:13,00:00,,1,,"b'b"" There\'s a chosen_v1.6.2.zip inside chosen-1.6.2.zip""'",,,,,,,,,,,,,,,,,
chosen,2672,closed,1,2016-08-22 10:53:13,19.27,1,,,"b""b' My bad. I guess it is supposed to be there.'""",,,,,,,,,,,,,,,,,
chosen,2672,closed,closed,2016-08-22 11:12:29,19.27,1,1,0,,,,,,,,,,,,,,,,,,
chosen,2672,closed,2,2016-08-22 10:53:13,68.53,,1,,"b'b"" no"," I don\'t think so. This is a failure of the gitignore rule IMO (the ignore rule is covering only  ). @koenpunt you are the one committing this archive in 6da777d83b1aa900123225ac4ff8216b65313431. Was it indeed a mistake ?""'",,,,,,,,,,,,,,,,
chosen,2672,closed,reopened,2016-08-22 14:09:52,177.38,1,2,0,,,,,,,,,,,,,,,,,,
chosen,2672,closed,3,2016-08-22 10:53:13,982.75,,,1,"b""b' Hm", that would be my mistake yes. Currently on vacation," so if someone else can submit a PR for deleting it that would be great.'""",,,,,,,,,,,,,,,
chosen,2672,closed,closed,2016-08-23 16:10:52,121.0,1,2,1,,,,,,,,,,,,,,,,,,
chosen,2672,closed,4,2016-08-22 10:53:13,687.5,,,1,"b""b' Au revoir", ZIP. Thanks for the heads up," @hkirsman !'""",,,,,,,,,,,,,,,
chosen,2672,closed,-,-,-,1,2,2,,,,,,,,,,,,,,,,,,
chosen,2764,closed,opened,2016-12-22 16:03:35,,,,,,,,,,,,,,,,,,,,,,
chosen,2764,closed,title,2016-12-22 16:03:35,00:00,,1,,"b""b' A11y updates'""",,,,,,,,,,,,,,,,,
chosen,2764,closed,body,2016-12-22 16:03:35,00:00,,,1,"b'b"" <!Good pull requests \\xe2\\x80\\x94 patches", improvements, new features \\xe2\\x80\\x94 are a fantastic help.  They should remain focused in scope and avoid containing unrelated commits.  Please review the Pull Requests section of our Contributing Guidelines before submitting your work: url  -### Summary  This builds on pull request #2596, addressing the last comments from @KITSKevinBonett and @cooperfellows (see url  url  and url  It looks like this issue or code hasn\'t been updated for a couple months now, so hopefully these contributions help.  I added: to the dropdown when it is loaded. The aria-hidden attribute is toggled when the dropdown is opened and closed. the attribute to the native element, to indicate that it\'s hidden to all users. attributes to selected results," to indicate to assistive technologies that some entries are selected. surrounded the highlighted result text with a element so there is an indicator which element is highlighted when CSS is disabled.  ### References  Based on the pull request in #2596.  Addresses issue #264.""'",,,,,,,,,,,
chosen,2764,closed,1,2016-12-22 16:03:35,50.88,,1,,"b'b"" Discovered a bug where highlighting rows doesn\'t work correctly. I\'m closing this and will re-open when I I fix it.""'",,,,,,,,,,,,,,,,,
chosen,2764,closed,closed,2016-12-22 16:54:28,50.88,0,2,1,,,,,,,,,,,,,,,,,,
chosen,2764,closed,reopened,2016-12-22 22:07:29,313.02,0,2,1,,,,,,,,,,,,,,,,,,
chosen,2764,closed,2,2016-12-22 16:03:35,229.28,,1,,"b'b"" Will reopen this pull request when I\'m more confident it\'s stable. Currently clicking on the results text in Chrome does not work because of the newly added element.""'",,,,,,,,,,,,,,,,,
chosen,2764,closed,closed,2016-12-23 20:43:45,1356.27,0,3,1,,,,,,,,,,,,,,,,,,
chosen,2764,closed,3,2016-12-22 16:03:35,1115.1,,,1,"b'b"" I removed the highlighting because", for some reason, Chrome will not fire or events to the newly added element, which essentially breaks the widget. If anyone can provide any feedback, that would be great.  I also don\'t know the case for CSS-disabled browsing is very strong (pun not intended), since elements with the attribute,"  display: none aria-activedescendant""'",,,,,,,,,,,
chosen,2764,closed,reopened,2016-12-28 15:18:51,1115.1,0,3,2,,,,,,,,,,,,,,,,,,
chosen,2764,closed,4,2016-12-22 16:03:35,77.85,,1,,"b""b' Has this made it into a release yet?'""",,,,,,,,,,,,,,,,,
chosen,2764,closed,5,2016-12-22 16:03:35,8.75,,1,,"b""b' as it is not merged"," no.'""",,,,,,,,,,,,,,,,
chosen,2764,closed,6,2016-12-22 16:03:35,477.9,,,1,"b'b"" I don\'t think I should keep people\'s hopes up with this pull request. When I created this"," I wasn\'t confident in the quality of the code I wrote. I still don\'t feel that I understand Chosen well enough to resolve the conflicts and integrate it well with the existing code.""'",,,,,,,,,,,,,,,,
chosen,2764,closed,closed,2017-10-03 00:43:23,564.53,0,5,3,,,,,,,,,,,,,,,,,,
chosen,2764,closed,-,-,-,0,5,3,,,,,,,,,,,,,,,,,,
chosen,2908,open,opened,2017-10-19 08:49:26,,,,,,,,,,,,,,,,,,,,,,
chosen,2908,open,title,2017-10-19 08:49:26,00:00,,1,,"b""b' Chinese typing filter fail'""",,,,,,,,,,,,,,,,,
chosen,2908,open,body,2017-10-19 08:49:26,00:00,,1,,b'b\' Hi I have a problem with single select. In Chinese, after we type a character," we must press ""Enter"" to make sure the character. In this case"," when I pressed ""Enter""", the filter failed. But when I copied and pasted the Chinese character, it worked.\'',,,,,,,,,,,,
chosen,2908,open,1,2017-10-19 08:49:26,393.6,,1,,"b'b"" What browser", browser version, OS, and OS version are you using?  And what version of Chosen?  If not the latest version, does it still happen on the [latest version]url Additionally, please link to a publicly accessible page (or a [Fiddle]url  that shows the issue so we can attempt to reproduce.  Alternatively, confirm that the [Chosen demo page]url  shows the issue.  Closing until more info is provided," then we\'ll reopen.""'",,,,,,,,,,
chosen,2908,open,closed,2017-10-19 15:23:02,393.6,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2908,open,2,2017-10-19 08:49:26,30.13,,1,,"b""b' 62 It Worked) Chosen Version: 1.8.2  Site:url  This Vedio is how i get this bug: url  '""",,,,,,,,,,,,,,,,,
chosen,2908,open,3,2017-10-19 08:49:26,21.35,,,1,"b""b' Thanks for the follow-up!'""",,,,,,,,,,,,,,,,,
chosen,2908,open,reopened,2017-10-19 16:14:31,51.48,0,4,1,,,,,,,,,,,,,,,,,,
chosen,2908,open,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,
chosen,2968,closed,opened,2018-04-11 03:54:41,,,,,,,,,,,,,,,,,,,,,,
chosen,2968,closed,title,2018-04-11 03:54:41,00:00,,1,,"b""b' Search supposed to support numeric input?'""",,,,,,,,,,,,,,,,,
chosen,2968,closed,body,2018-04-11 03:54:41,00:00,,1,,"b'b"" Hi",  Using v1.8.2, I have options that have numbers in them (eg. WHS301) and I find I can search for \'W\' (or \'WH\' or \'WHS\')," but not \'301\'.  Is this meant to be?  I had a thumb through the source but couldn\'t find what I was looking for.  I will create a testcase if this is not the intended behavior.""'",,,,,,,,,,,,,,
chosen,2968,closed,1,2018-04-11 03:54:41,928.92,,1,,"b'b"" You need to set the option to true (it\'s false by default).  [Documentation here]url ""'",,,,,,,,,,,,,,,,,
chosen,2968,closed,closed,2018-04-11 19:23:36,928.92,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2968,closed,2,2018-04-11 03:54:41,69.2,1,,,"b'b"" Thanks", that works, sorry it was a RTFM.  But wait... without that option," my searches *do* start from the middle of the word.  It\'s specifically the numbers that are different:  ![image]url Now I type a 3:  ![image]url Something undocumented?""'",,,,,,,,,,,,,,
chosen,2968,closed,3,2018-04-11 03:54:41,4.78,,1,,"b'b"" @bitwombat No worries \\xe2\\x80\\x94 glad to help!  As for the behavior you\'re seeing", that is strange!  What browser, browser version, OS, and OS version are you using?  And what version of Chosen?  If not the latest version," does it still happen on the [latest version]url Can you link to a publicly accessible page (or a [Fiddle]url  that shows the issue?""'",,,,,,,,,,,,
chosen,2968,closed,4,2018-04-11 03:54:41,4.68,,1,,"b""b' Will put together a testcase and fill out the questions on your contributing guidelines... '""",,,,,,,,,,,,,,,,,
chosen,2968,closed,5,2018-04-11 03:54:41,0.55,,,1,"b""b' @bitwombat Thanks"," that would be great!'""",,,,,,,,,,,,,,,,
chosen,2968,closed,6,2018-04-11 03:54:41,10.97,,1,,"b""b' Good  news jsFiddle knows about v1.8.5.  Bad news"," the link they use to cloudflare is 404.  This is 404 url and this url but not this url Want me to make a new issue for that? '""",,,,,,,,,,,,,,,,
chosen,2968,closed,7,2018-04-11 03:54:41,19.35,,1,,"b""b' @adunkman ^ Know anything about how those files end up there?  Both of the versions you pushed today seem to not be currently working.'""",,,,,,,,,,,,,,,,,
chosen,2968,closed,8,2018-04-11 03:54:41,8.52,,,1,"b""b' Negatory\\xe2\\x80\\xa6 I assume a cron or something? But they seem to be working now!'""",,,,,,,,,,,,,,,,,
chosen,2968,closed,9,2018-04-11 03:54:41,87.43,1,,,b'b\' Alright," here we go:  ### Steps to reproduce Go to  [current v1.8.5]url Type ""WHS"" then ""3"" (no quotes)  Compare with:  [v 1.6.1]url I include both because they act differently.  v1.6.1 highlights the *first* occurrence of ""WHS"""," which makes the lack of matching of ""WHS3"" odd.  However 1.8.5 highlights the occurrence of WHS in the description part of the option", which if that means it\\\'s not seeing the first part," would make sense that ""WHS3"" doesn\\\'t match anything.  ### Expected behavior  Chosen should not be matching the middle of the string without the search_contains option.  With the current behavior which seems to be matching within the string anyway", Chosen should match BSBWHS302  ### Actual behavior  No results are found.  ### Environment  **Chosen Version**: Shown in links above.  **jQuery or Prototype Version**: See source.  **Browser and Version**: Firefox 59.0.2 (linux) Chrome 65.0.3325.181 (linux)  **OS and Version**: Linux \'',,,,,,,,,,,,
chosen,2968,closed,reopened,2018-04-16 15:33:43,1210.12,2,7,2,,,,,,,,,,,,,,,,,,
chosen,2968,closed,10,2018-04-11 03:54:41,1013.95,1,,,"b'b"" @bitwombat It looks like you\'re still missing the option. You need to set the option to true (it\'s false by default).  If you add in your example JS here url  everything works as you\'d expect:  ![screenshot showing correct functionality]url [Options documentation]url Please let me know if I\'m misunderstanding your issue"," though!""'",,,,,,,,,,,,,,,,
chosen,2968,closed,closed,2018-04-16 15:43:03,9.33,3,7,2,,,,,,,,,,,,,,,,,,
chosen,2968,closed,11,2018-04-11 03:54:41,632.4,,1,,"b""b' Correct.  The issue is really that when the option is false", Chosen sort of, sometimes," matches things in the middle.'""",,,,,,,,,,,,,,
chosen,2968,closed,12,2018-04-11 03:54:41,1406.57,,1,,"b'b"" @bitwombat That\'s actually the correct", _fixed_ behavior.  When you have the option set to  , it\'s matching on the middle one because that\'s the first instance that actually matches with that rule \\xe2\\x80\\x94\\xc2\\xa0it doesn\'t match the first WHS because it\'s inside of a word, and it _does_ match the second WHS (correctly) because that\'s the occurrence that starts on a word boundary.  PR url  is what fixed this behavior," and that fix was included in version 1.7.0.""'",,,,,,,,,,,,,
chosen,2968,closed,13,2018-04-11 03:54:41,295.75,,,1,"b""b' What if you must enter numbers only?  I am using a list of **_ALL_** numeric characters such as:  0400000010469004 0400000010468342 0400000010468949 0400000010469059 0400000010469106 0400000010468214 0400000010468932 0400000010469058 0400000010468438 0400000010467091 0400000010468973 0400000010469063 0400000010468341 0400000010468672 0400000010469081 0400000010468723 0400000010468081 ...  Which gives:  ![list]url I would like the users to only have to enter a partial of the number (eg. 68814) and get a result set"," instead I get:  ![results]url  Chosen v1.8.7 / JQuery 3.3.1 / IE11 (Windows 10 Enterprise) '""",,,,,,,,,,,,,,,,
chosen,2968,closed,14,2018-04-11 03:54:41,310.4,,1,,"b""b' @MB-VictoryRider See my answer above here:  url You need to set the option.'""",,,,,,,,,,,,,,,,,
chosen,2968,closed,15,2018-04-11 03:54:41,1307.45,1,,,"b'b"" I did set it:  if you try searching for **468** it doesn\'t find anything. _Sorry"," pasting the entire code in as code didn\'t work._ so I\'ve attached an abbreviated file. [test_]url  ""'",,,,,,,,,,,,,,,,
chosen,2968,closed,16,2018-04-11 03:54:41,1076.6,,1,,"b""b' Did anyone find the solution to the problem: all numerical options not searching from middle even with search_contains set to true ?'""",,,,,,,,,,,,,,,,,
chosen,2968,closed,-,-,-,4,11,3,,,,,,,,,,,,,,,,,,
chosen,3002,open,opened,2018-06-26 01:46:08,,,,,,,,,,,,,,,,,,,,,,
chosen,3002,open,title,2018-06-26 01:46:08,00:00,,1,,"b""b' Inputs are showing '""",,,,,,,,,,,,,,,,,
chosen,3002,open,body,2018-06-26 01:46:08,00:00,,,1,b'b\' <!Please read our Contributing Guidelines before opening this issue: url Specifically, please note that the issue tracker is intended for bug reports and specific feature requests.  If you have a general support or usage question," please post somewhere like StackOverflow using the tag: url  \\xe2\\x80\\x94 you\\\'ll be much more likely to get a quick answer there. -### Recommended action  Change all inputs inside the component to type=""search"" and all css references to type=""text"" will need to be changed as well. \''",,,,,,,,,,,,,,,
