REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,3,2015-04-08 09:55:19,468.12,,1,,"b""b' url  for reference. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,closed,2015-04-21 10:28:05,32.77,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,4,2015-04-08 09:55:19,1330.77,,1,,"b""b' this is still broken for reading back the pixels from the grabber... looks like the frontPixels and backPixels are never getting swapped in the ofxAndroidVideoGrabber::Data and the blank frontPixels are always being returned. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,5,2015-04-08 09:55:19,933.33,,1,,"b""b' ping @arturoc '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,6,2015-04-08 09:55:19,280.83,,1,,"b""b' I agree", this is still an issue. I just tried to bypass the frontPixels, and just return backPixels directly instead," and that worked. @arturoc what is the intention with the back and front pixels? Is it because of thread safety? Where should they in that case then swap? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,reopened,2015-10-30 19:01:41,513.6,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,7,2015-04-08 09:55:19,15.23,,1,,"b'b"" if you don\'t have double buffering you\'ll get tearing but i\'m not sure what\'s the state of this it thought it was fixed already. not sure why this is in this state", i though it was fixed. we probably need to add a middle buffer too so the main thread is not locked while the frame is updated. then the update function that gets called from java writes to the backpixels with out locking," locks and swaps back and middle and sets a flag indicating there\'s a new frame the main thread on update locks and swaps middle and front (if there\'s a new frame) @HalfdanJ if you want to give it a try? otherwise i can take a look sometime during the weekend""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,8,2015-04-08 09:55:19,2.43,,1,,"b'b"" also most new devices should support texture rendering which doesn\'t require updating the pixels i guess that\'s why i didn\'t catched the problem while refactoring the class""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,9,2015-04-08 09:55:19,27.65,1,,,"b'b"" @arturoc Ill give it a try. Just to make sure I understand", gets called from a separate thread?  Also, would it make sense to add a flag on the object to indicate if you need pixels, so if texture rendering is supported, and you don\'t need pixel data," then we can skip the whole copying step (i guess its expensive)? Or should we instead move some of that logic into getPixels so it happens lazily? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,10,2015-04-08 09:55:19,102.48,,1,,"b'b"" yes the java callback happens in a different thread.  during the last dev conference we talked about adding a setUsePixels method to the base video classes so every class can implement it if it makes sense but let\'s leave that for next release. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,closed,2015-11-02 18:52:42,1431.02,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3752,closed,-,-,-,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,opened,2015-04-14 07:18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,title,2015-04-14 07:18:15,00:00,,1,,"b""b' ofXml error on comment'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,body,2015-04-14 07:18:15,00:00,1,,,"b""b' In the ofXml class", when I try to read through an XML file sequentially using the setToSibling() method, I get EXC_BAD_ACCESS from getValue() when a commented line," like is encountered.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,1,2015-04-14 07:18:15,681.7,,1,,"b""b' @joshuajnoble "," any idea?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,2,2015-04-14 07:18:15,173.73,,1,,"b""b' @turowskipaul I failed to replicate the bug as of c214832ee9a7e1812a249f0f731d620fc8e53000. I have tested different scenarios. Can you post example data and code which triggers the bug?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,3,2015-04-14 07:18:15,559.92,,,1,"b'b"" Thanks for testing.  Here is some code:  ofApp.h  Console output stops on string ofXml::getValue() const", with error: The crash can be avoided with a simple test, like so: ofApp.h  Console output However, it\'s still not storing the correct number of values because setToSibling() is stopping on the commented line.  In short," getNumChildren() and setToSibling() seem to be inconsistent.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,4,2015-04-14 07:18:15,479.22,,,1,"b""b' @turowskipaul thank you for the data. I can replicate the bug for a7a6e5b3aa71c8aa06f39d8495d274cde026f8a0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,5,2015-04-14 07:18:15,212.22,,1,,"b""b' The data provided triggers multiple bugs . I fixed the NULL pointer dereference in getValue() (see my local branch). I am currently looking into the and inconsistency.@joshuajnoble what are you working on?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,6,2015-04-14 07:18:15,19.35,,1,,"b'b"" @tpltnt Ah", I was going to look at this a little later today but it seems like you\'ve got it handled so maybe I\'ll leave it to you? My guess is that the setToSibling() and getNumChildren() need better filtering because POCO reports everything as a child, whitespace," etc. It\'s probably just a matter of tracking down the type for commented nodes and ensuring that those don\'t get included in the count. I don\'t remember the documentation for poco::xml being all that thorough but it might be better now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,7,2015-04-14 07:18:15,904.28,,1,,"b""b' I think i fixed this issue. I do have a personal test suite and ran the code posted which yields the following output: @turowskipaul Can you check out [my branch]url  and check if your (other) code works now? (I want your ok as a basic quality check before issuing a pull request.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,8,2015-04-14 07:18:15,531.93,,,1,"b""b' Worked for me. Cheers!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,closed,2015-07-26 18:40:36,682.35,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,9,2015-04-14 07:18:15,10.2,,1,,"b""b' @turowskipaul please reopen since the issue still exits. My stuff has not been merged yet.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,reopened,2015-07-26 18:52:50,12.23,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,10,2015-04-14 07:18:15,3.57,1,,,"b""b' sorry!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,11,2015-04-14 07:18:15,0.6,,1,,"b""b' @turowskipaul no problem'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,12,2015-04-14 07:18:15,61.55,,1,,"b""b' closed by #4151 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,closed,2015-07-27 19:56:33,63.72,2,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3760,closed,-,-,-,2,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,opened,2015-04-21 19:53:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,title,2015-04-21 19:53:25,00:00,,1,,"b'b"" projectGenerator doesn\'t work with third-party frameworks""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,body,2015-04-21 19:53:25,00:00,,1,,"b""b' There are two long-standing issues with projectGenerator which prevent generated projects from building if an addon includes non-system frameworks on OS X. This has affected ofxSyphon for a long time and is a frequent support headache. The issues are #56 and #58. Assuming this projectGenerator is intended for OF 0.9", it would be tremendous to have those fixed before the release of 0.9. OS X all versions, Xcode all versions," OF 0.8.4 and git HEAD'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,1,2015-04-21 19:53:25,5.97,,,1,"b""b' thanks"," working to fix this for 0.9 release..'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,2,2015-04-21 19:53:25,734.1,,1,,"b""b' @ofZach any updates on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,3,2015-04-21 19:53:25,157.83,,1,,"b""b' @ofZach any updates on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,4,2015-04-21 19:53:25,1354.65,,,1,"b""b' hello ! Any news about fixing this bug ? thanks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,5,2015-04-21 19:53:25,141.03,,1,,b'b\' can you produce a 0.9 project which has the addon exactly as you think it should be added and I\\\'ll try to recreate?  one issue is that we removed the frameworks from the xcode sidebar, so some of steps for adding a framework have changed and the PG needs to reflect that. Removing that," I can add the file and file refs to the project file but I\\\'m not sure where it should go in the build and or if it\\\'s a build phase operation and I think there\\\'s just one or two steps missing (or something missing to the template to hook into). I also wonder if this is easier in the """" vs the project file itself ?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,6,2015-04-21 19:53:25,22.25,,1,,"b""b' btw"," just remembering that i added something toi be able to add custom frameworks from the addons config: url  that should work for any framework i think as long as you add both -F to specify the search path and the framework itself with -framework'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,7,2015-04-21 19:53:25,18.28,,,1,"b""b' Hi and thanks for the answer ! @ofZach you need me to generate a project in the latest 0.9 build and include the addons i have issues with then make it to work by setting up the project correctly and send it back to you ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,8,2015-04-21 19:53:25,1.82,,1,,"b""b' @martialgallorini am currently doing as requested by @ofZach '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,9,2015-04-21 19:53:25,3.37,,1,,"b""b' ok @bangnoise  for the record ofxSyphon was the addon i had issues with let me know if you need any help'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,10,2015-04-21 19:53:25,30.95,,1,,"b""b' First problem: I hit url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,11,2015-04-21 19:53:25,5.45,1,,,"b""b' sorry I am asking for 0.9 project that manually has done what you want the PG to do....'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,12,2015-04-21 19:53:25,5.5,,1,,"b""b' Yes", I understand. I wanted to keep it as close as possible to what PG generates by adding the ofxSyphon addon in PG and then making the two missing changes manually, but #64 prevents the addon being added at all. I can obviously provide a project with the addon added entirely by hand," but this will have a large number of differences irrelevant to the question at hand. Would it make more sense to address #64 and then return to this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,13,2015-04-21 19:53:25,9.07,,1,,"b'b"" Sorry I think I need an example to solve #64  :) specifically where do the non system frameworks go in this 0.9 example? I have half fixed that bug (part of it relates to the template being changed)", but I kind of don\'t know what the project should look like with the framework now.  Seeing a good reference would be helpful! (also I guess if you remove the framework from the addon folder, generate the addon and then bring it back in and manually add it to the xcode project so that it works that\'s probably a good start....  What I don\'t know is, (a) where we want to put the frameworks and (b) what the build steps look like). I will compare this vs the template to figure out how to add these and also, I\'ll post some notes if anyone wants to see how this is done.  Adding stuff to the xcode project file is a bit like moving through a jungle gym blindfolded so hopefully if this is well documented," bugs like this can be fixed quicker. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,14,2015-04-21 19:53:25,30.35,,1,,"b""b' Here is a example  url  Note : built in oF09 nightly under OSX Yosemite and xCode 6.1.1 Project generated with PG and framework added manually as suggested in the readme from ofxSyphon addon developper'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,15,2015-04-21 19:53:25,1.78,,1,,"b'b"" In relation to #64 url  has three projects 64_fwk_ofxSyphon is as generated by PG (at OF HEAD) Xcode refuses to open it64_no_fwk_ofxSyphon is as generated by PG but with  removed from the addon before PG is launched (probably you can ignore this one)64_fixed_fwk_ofxSyphon is 64_no_fwk_ofxSyphon modified to add the framework and work in Xcode I\'ll add projects for #56 and #58 next.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,16,2015-04-21 19:53:25,16.65,1,,,"b""b' Sorry"," some of those projects seemed to break useurl '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,17,2015-04-21 19:53:25,12.5,,1,,"b""b' Project incorporating fix for #64 and minimum required changes for #56 and #58 url  This project instantiates an ofxSyphonServer so if you have ofxSyphon installed then it will build and run (and do nothing).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,18,2015-04-21 19:53:25,106.68,,1,,"b'b\' Note that you\\\'ll have to use the of_head branch of ofxSyphon to successfully build the project. Responses to @ofZach as I think you\\\'ve edited your response:I\\\'m not sure if you mean ""put"" in the addon directory", in the Xcode project, or in the built product. Currently  resides in  exactly as if it were any other sort of library. Maybe you\\\'re suggesting it should be somewhere else. In the Xcode project I listed the framework as it is placed within the addon directory. In the built product they should be copied to the Frameworks directory in the app as happens in a Copy Files build phase in 56_58_fixed_fwk_ofxSyphon1. Not a build step, but the directory containing the framework needs to be added to build setting (eg  )2. Add  to the Link Binary With Libraries build phase3. Add  to the Copy Files build phase with the destination Frameworks\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,19,2015-04-21 19:53:25,49.27,1,,,"b'b"" just a quick note that I\'ve been making incremental progress on this and gotten (2) working just working on (1) and (3) now... the addon parser is also mistaking the framework as a folder and adding those paths for header searching", I take it shouldn\'t ? (that\'s what the framework search path is," right?) ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,20,2015-04-21 19:53:25,16.93,,1,,"b""b' Yep"," @ofZach ignore the framework headers and FRAMEWORK_SEARCH_PATHS will locate them '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,21,2015-04-21 19:53:25,34.07,,1,,"b""b' yes i guess we need to exclude anything with .framework extension in the recursive parsing of addons and projects'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,22,2015-04-21 19:53:25,177.0,,,1,"b'b"" almost there!  (paths are still a little wonky so it\'s not 100% yet", but getting closer...) (it looks like we\'re off on the path by one folder," since the framework is a folder...  just changing some of the logic around now to deal with this as all paths are kind of off....)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,23,2015-04-21 19:53:25,84.08,,,1,"b""b' ping @bangnoise @martialgallorini -I feel like this issue can be closed but invite some testing of my PR. also ping @ what kind of framework support do we need?  are there addons with system or 3rd party frameworks to test?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,24,2015-04-21 19:53:25,976.17,1,,,"b""b' Planning to look at this in the next 48 hours. Sorry for the delay.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,25,2015-04-21 19:53:25,32.55,,1,,"b""b' where can we find the latest build ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,26,2015-04-21 19:53:25,15.0,,1,,"b""b' I think you will have to build this yourself off the PR branch to test.  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,27,2015-04-21 19:53:25,315.2,1,,,"b'b"" hum... sorry i don\'t understand what to grab or where i can get the sources.Anyway hopefully more advanced users will have some tests""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,28,2015-04-21 19:53:25,214.38,,,1,"b""b' The fixes in #4170 are good", happy for this to be closed and super happy that ofxSyphon works with PG now," many thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,29,2015-04-21 19:53:25,814.12,,,1,"b'b"" @arturoc for the release (And to close this issue) I\'m still waiting for feedback from IOS and to do a small change to remove system libs from the sidebar (but keep them linking).  Should be able to do this later today and then we can double check / close this issue.  Still interested to hear if there are addons on ios side that may need 3rd party or system framework support (ping @julapy)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openFrameworks,3774,closed,30,2015-04-21 19:53:25,408.38,,1,,"b""b' another one to try this on is ofxEdsdk", which includes the EDSDK framework. the structure for the EDSDK addon itself might be wrong," as it was established a while ago...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
