REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
django,10284,closed,3,2018-08-11 04:36:35,1301.85,,1,,"b""b' @timgraham I believe this to be passing all checks"," is there a way for me to rerun the checks so that it can be flagged as passing for potential reviewers?'""",,,,,,,,,,,,,,,,
django,10284,closed,4,2018-08-11 04:36:35,8.95,1,,,"b'b\' See the [patch review checklist]url  You need to add a link to the PR on the ticket and check ""Has patch"" on the ticket", don\\\'t worry about non-deterministic failures although you can amend and force push to re-run the checks. As for the patch itself, it looks like at least tests are lacking (many places changed but only a couple messages tested). I\\\'m not sure if that ordering message is an actual improvement, it still seems somewhat obscure as far as giving help to track down the issue.\'',,,,,,,,,,,,,,
django,10284,closed,5,2018-08-11 04:36:35,13.65,1,,,"b'b"" I\'ll review the checklist and can add additional testing. As far as messaging would it be sufficient or preferable to simply 6 indicate the field"," as requested in the ticket? ""'",,,,,,,,,,,,,,,,
django,10284,closed,6,2018-08-11 04:36:35,3.13,1,,,"b'b"" Whatever you think makes sense. The ticket doesn\'t describe a particular use case that caused confusion.""'",,,,,,,,,,,,,,,,,
django,10284,closed,7,2018-08-11 04:36:35,299.87,,1,,"b""b' Continued in url '""",,,,,,,,,,,,,,,,,
django,10284,closed,closed,2019-01-09 22:44:32,240.62,3,6,0,,,,,,,,,,,,,,,,,,
django,10284,closed,-,-,-,3,6,0,,,,,,,,,,,,,,,,,,
django,10301,closed,opened,2018-08-16 00:36:27,,,,,,,,,,,,,,,,,,,,,,
django,10301,closed,title,2018-08-16 00:36:27,00:00,,1,,"b""b' Fixed #29500 -Fixed SQLite function crashes on null values.'""",,,,,,,,,,,,,,,,,
django,10301,closed,body,2018-08-16 00:36:27,00:00,,1,,"b""b' Ticket [#29500]url  supersedes PR #10121.'""",,,,,,,,,,,,,,,,,
django,10301,closed,1,2018-08-16 00:36:27,756.9,,1,,"b'b"" There isn\'t a formal policy about having a blank line after the declaration of a test class but I don\'t see value in adding them.""'",,,,,,,,,,,,,,,,,
django,10301,closed,closed,2018-08-16 13:13:25,756.97,0,3,0,,,,,,,,,,,,,,,,,,
django,10301,closed,reopened,2018-08-16 13:13:26,0.02,0,3,0,,,,,,,,,,,,,,,,,,
django,10301,closed,2,2018-08-16 00:36:27,2.17,,1,,"b""b'  Ok. Will revert those..  ~~Am struggling to get the oracle tests to run again. Managed it once. Any ideas?~~ Just started now.'""",,,,,,,,,,,,,,,,,
django,10301,closed,3,2018-08-16 00:36:27,117.58,,1,,"b""b' I think this is ready for final review. All tests passed", including Oracle.  (Have reverted the blank lines in those files that were moved I only added them for consistency with all of the other test modules that have them," and because it is more readable.)'""",,,,,,,,,,,,,,,
django,10301,closed,4,2018-08-16 00:36:27,347.65,,1,,"b'b"" Did you audit this carefully? I don\'t see any test failures with the blocks removed"," for example.""'",,,,,,,,,,,,,,,,
django,10301,closed,5,2018-08-16 00:36:27,37.22,,1,,"b""b'  I think that the two cases where I added this are already tested if was passed"," the type casts raised an exception and was returned. The additional check is a minor optimisation that is used in some of the other similar functions nearby see and above and below.'""",,,,,,,,,,,,,,,,
django,10301,closed,6,2018-08-16 00:36:27,226.87,1,,,"b'b"" I added inside those new if statements and didn\'t get any failures. If you look at the [coverage report]url  for  "," you\'ll see that existing coverage isn\'t very good.""'",,,,,,,,,,,,,,,,
django,10301,closed,7,2018-08-16 00:36:27,415.62,,1,,"b'b"" Ok. I see the problem. The tests for those are not going to be sqlite-specific", however," as they are solely used in methods in which are called from backend-agnostic code. That means the null case is not tested for any backend. ~~I\'m out of time to address those before next week.~~""'",,,,,,,,,,,,,,,
django,10301,closed,8,2018-08-16 00:36:27,855.65,1,,,"b'b"" So I\'ve tracked down where all the functions are used only in  : Of these functions", only and are referenced directly in  , which is strange as they are sqlite-specific and, in fact, these tests are really testing and  .  Many of the others are only tested by test cases in  .  Some more of the functions still need testing, but I\'ve improved coverage for a number of these above that are used by the database functions  ,  ," and  .""'",,,,,,,,,,
django,10301,closed,9,2018-08-16 00:36:27,6.55,,,1,"b""b' Great! Could you please send the additional test coverage and any other unrelated changes as separate PR(s)?'""",,,,,,,,,,,,,,,,,
django,10301,closed,10,2018-08-16 00:36:27,18.42,,1,,"b""b' I thought all the changes in the fixup commit were related... Either required test cases to test the added code"," or changes to other code to allow to be passed properly as an argument in certain cases where is was incorrectly disallowed. Without which the tests cannot work properly.  Will have to pick this up next week now and finish off the tests for a few of the other functions that have had added.'""",,,,,,,,,,,,,,,,
django,10301,closed,11,2018-08-16 00:36:27,5.62,,1,,"b'b"" I spot checked and saw that and pass without the changes in this PR so that\'s the sort of thing that I\'d separately (that\'s adding test coverage for existing checks"," correct?).""'",,,,,,,,,,,,,,,,
django,10301,closed,12,2018-08-16 00:36:27,8.67,,1,,"b'b"" True. So next week I\'ll split out tests that add coverage for existing code and leave the test additions for the newly added checks in this PR.""'",,,,,,,,,,,,,,,,,
django,10301,closed,13,2018-08-16 00:36:27,8.95,,1,,"b'b"" (Actually that audit isn\'t correct. I tested incorrectly.)""'",,,,,,,,,,,,,,,,,
django,10301,closed,closed,2018-08-29 23:32:43,619.28,2,12,1,,,,,,,,,,,,,,,,,,
django,10301,closed,reopened,2018-08-29 23:32:46,0.05,2,12,1,,,,,,,,,,,,,,,,,,
django,10301,closed,14,2018-08-16 00:36:27,30.02,,,1,"b'b"" So I\'m bumping into with the following test: It seems that subtracting two  s returns a and not which is what we need for  . I [gather]url  that we need to use but that is already done in  ...  This works fine for all other backends. Any Oracle experts able to guide me here?""'",,,,,,,,,,,,,,,,,
django,10301,closed,15,2018-08-16 00:36:27,1173.3,1,,,"b""b' @pope1ni Subtracting two  s returns a in Oracle", but subtracting with works differently :disappointed::  returns  ," returns  .  We can fix this by casting an expression to  : '""",,,,,,,,,,,,,,,
django,10301,closed,16,2018-08-16 00:36:27,116.45,,,1,"b""b' Thanks Mariusz"," that worked well. I *think* this is now complete. Test failure is unrelated.'""",,,,,,,,,,,,,,,,
django,10301,closed,closed,2018-09-10 19:27:58,1195.2,3,12,3,,,,,,,,,,,,,,,,,,
django,10301,closed,17,2018-08-16 00:36:27,722.33,,,1,"b""b' Thanks for the reviews and consulting of the Oracle!'""",,,,,,,,,,,,,,,,,
django,10301,closed,-,-,-,3,12,4,,,,,,,,,,,,,,,,,,
django,10306,closed,opened,2018-08-16 13:09:43,,,,,,,,,,,,,,,,,,,,,,
django,10306,closed,title,2018-08-16 13:09:43,00:00,,1,,"b""b' Fixed #29654 -Made Truncator use ellipsis character instead of three dots. -Test cases and .po'""",,,,,,,,,,,,,,,,,
django,10306,closed,body,2018-08-16 13:09:43,00:00,,1,,"b""b' Additional patch to PR #10280 Fixed the test cases and changed the .po-files for all the translations.  Additional fixes to url '""",,,,,,,,,,,,,,,,,
django,10306,closed,1,2018-08-16 13:09:43,43.32,,1,,"b'b"" po files shouldn\'t be changed as those updates have to be made in Transifex. In the future"," please run the tests locally and fix failures before creating a pull request.""'",,,,,,,,,,,,,,,,
django,10306,closed,closed,2018-08-16 13:56:34,46.85,0,3,0,,,,,,,,,,,,,,,,,,
django,10306,closed,reopened,2018-08-16 13:59:50,3.27,0,3,0,,,,,,,,,,,,,,,,,,
django,10306,closed,2,2018-08-16 13:09:43,10.83,,1,,"b""b' @timgraham Should we just dump this PO and redo it the right way?'""",,,,,,,,,,,,,,,,,
django,10306,closed,3,2018-08-16 13:09:43,6.75,,1,,"b""b' No need to open a new PR"," you can amend this one.'""",,,,,,,,,,,,,,,,
django,10306,closed,4,2018-08-16 13:09:43,21.37,,1,,"b""b' Commits not preserved :('""",,,,,,,,,,,,,,,,,
django,10306,closed,5,2018-08-16 13:09:43,23.95,,1,,"b""b' Let us reopen #10280 and skip this PR. @timgraham '""",,,,,,,,,,,,,,,,,
django,10306,closed,closed,2018-08-16 15:01:15,61.42,0,7,0,,,,,,,,,,,,,,,,,,
django,10306,closed,-,-,-,0,7,0,,,,,,,,,,,,,,,,,,
django,10414,closed,opened,2018-09-19 13:06:12,,,,,,,,,,,,,,,,,,,,,,
django,10414,closed,title,2018-09-19 13:06:12,00:00,,1,,"b""b' Edited doc to remove fluff and snark'""",,,,,,,,,,,,,,,,,
django,10414,closed,body,2018-09-19 13:06:12,00:00,,1,,"b""b' I edited the doc to conform to the 80 character line rule. Also"," copy editing on the text. @Ian-Foote '""",,,,,,,,,,,,,,,,
django,10414,closed,1,2018-09-19 13:06:12,35.75,,1,,"b""b' @adamchainz '""",,,,,,,,,,,,,,,,,
django,10414,closed,2,2018-09-19 13:06:12,221.25,,1,,"b'b"" One consideration is that all modified text has to be redone by documentation translators. Therefore"," we try to avoid making a lot of cosmetic edits that don\'t add much.""'",,,,,,,,,,,,,,,,
django,10414,closed,3,2018-09-19 13:06:12,1085.78,,,1,"b""b' Hi Tim"," Sure. I was doing this as a beginner contribution in the sprint at Pycon. Ian kindly walked me through the changes and we reverted all the cosmetic ones.  Cheers.'""",,,,,,,,,,,,,,,,
django,10414,closed,4,2018-09-19 13:06:12,159.15,,1,,"b""b' @IgnatiusFlo Do you mind rebasing this to resolve the merge conflicts with recent commits?'""",,,,,,,,,,,,,,,,,
django,10414,closed,5,2018-09-19 13:06:12,54.62,,1,,"b'b"" I\'ll do it when I push my edits.""'",,,,,,,,,,,,,,,,,
django,10414,closed,6,2018-09-19 13:06:12,1017.8,1,,,"b'b"" Hi"," I\'m really sorry but I have such limited time to to any of this stuff it\'s probably best I just bow out. Sorry if I\'ve wasted anyone\'s time. ""'",,,,,,,,,,,,,,,,
django,10414,closed,7,2018-09-19 13:06:12,162.53,,1,,"b'b"" @IgnatiusFlo That\'s absolutely ok and you haven\'t wasted any of my time.""'",,,,,,,,,,,,,,,,,
django,10414,closed,closed,2018-09-28 14:18:17,72.08,1,7,1,,,,,,,,,,,,,,,,,,
django,10414,closed,8,2018-09-19 13:06:12,217.93,,1,,"b'b"" I\'ll push the edits to this PR.""'",,,,,,,,,,,,,,,,,
django,10414,closed,reopened,2018-09-28 14:21:01,2.73,1,8,1,,,,,,,,,,,,,,,,,,
django,10414,closed,closed,2018-10-04 15:35:20,74.32,1,8,1,,,,,,,,,,,,,,,,,,
django,10414,closed,9,2018-09-19 13:06:12,268.38,,1,,"b""b' \\xf0\\x9f\\x91\\x8d '""",,,,,,,,,,,,,,,,,
django,10414,closed,-,-,-,1,9,1,,,,,,,,,,,,,,,,,,
django,10419,closed,opened,2018-09-19 15:27:30,,,,,,,,,,,,,,,,,,,,,,
django,10419,closed,title,2018-09-19 15:27:30,00:00,,1,,"b""b' Fixed #29772 -Made LazyObject proxy __lt__() and __gt__().'""",,,,,,,,,,,,,,,,,
django,10419,closed,body,2018-09-19 15:27:30,00:00,,1,,"b""b' Discussion: url '""",,,,,,,,,,,,,,,,,
django,10419,closed,1,2018-09-19 15:27:30,41.62,,1,,"b""b' Quite frankly"," id like to commit this into 1.11+ and then merged with the higher versions -if its at all possible.'""",,,,,,,,,,,,,,,,
django,10419,closed,2,2018-09-19 15:27:30,4.45,,1,,"b'b"" @kingbuzzman that\'s not going to happen per our backport policy url ""'",,,,,,,,,,,,,,,,,
django,10419,closed,3,2018-09-19 15:27:30,3.47,,1,,"b""b' @charettes ok. No worries.'""",,,,,,,,,,,,,,,,,
django,10419,closed,4,2018-09-19 15:27:30,12.33,,1,,"b""b' @kingbuzzman please rebase your PR against the master branch. This is not going to be backported to 2.0 or 2.1 either. It should be in 2.2.'""",,,,,,,,,,,,,,,,,
django,10419,closed,5,2018-09-19 15:27:30,8.43,,1,,"b""b' @charettes would this be master?'""",,,,,,,,,,,,,,,,,
django,10419,closed,closed,2018-09-19 16:41:37,74.12,0,7,0,,,,,,,,,,,,,,,,,,
django,10419,closed,reopened,2018-09-19 16:45:35,3.97,0,7,0,,,,,,,,,,,,,,,,,,
django,10419,closed,6,2018-09-19 15:27:30,9.2,1,,,"b'b"" o_O i don\'t know what happened", when i rebased it closed the PR, it sorry for the spam. LOL, ohh i see,  I didn\'t press enter," and i clicked on the Close button.. _facepalm_""'",,,,,,,,,,,,
django,10419,closed,closed,2018-09-19 16:47:00,1.42,1,7,0,,,,,,,,,,,,,,,,,,
django,10419,closed,reopened,2018-09-19 16:47:10,0.17,1,7,0,,,,,,,,,,,,,,,,,,
django,10419,closed,7,2018-09-19 15:27:30,7.97,1,,,"b""b' @charettes how do i rebuild tests again? The  i did by mistake"," caused 2 of the tests to abort and thus fail.'""",,,,,,,,,,,,,,,,
django,10419,closed,8,2018-09-19 15:27:30,6.38,,,1,"b'b"" @kingbuzzman it looks like you\'re in a good spot now"," the mariadb tests are know to fail from time to time so I wouldn\'t worry about it.""'",,,,,,,,,,,,,,,,
django,10419,closed,closed,2018-09-19 17:51:02,63.87,2,7,1,,,,,,,,,,,,,,,,,,
django,10419,closed,9,2018-09-19 15:27:30,54.58,,1,,"b'b\' As a follow up. For all those of you that want to use this right now:  Add patch code somewhere at startup:   The ""patch"" will alert you when you can delete it.  Then just use it. \''",,,,,,,,,,,,,,,,,
django,10419,closed,-,-,-,2,8,1,,,,,,,,,,,,,,,,,,
django,10448,closed,opened,2018-09-26 12:05:00,,,,,,,,,,,,,,,,,,,,,,
django,10448,closed,title,2018-09-26 12:05:00,00:00,,1,,"b""b' Fixed #21171 -Avoided starting a transaction when a single (or atomic queries) are executed.'""",,,,,,,,,,,,,,,,,
django,10448,closed,body,2018-09-26 12:05:00,00:00,,,1,"b""b' Avoid starting a transaction when only a single (or atomic queries) are executed.  I have checked the following locations: *  : If there are parents involved take the safe way and use  transactions since this should be an all or nothing operation.   If we have no parents:  * Signals are executed before and after the previous existing   transaction -they have never been part of the transaction.  * if is set then only one query is executed  by definition and no transaction needed.  * same applies to  .  * If a primary key is set and no is set Django will try an   UPDATE and if that returns zero rows it tries an INSERT. The first   case is completly save (single query). In the second case a   transaction should not produce different results since the update   query is basically a no-op then (might miss something though). *  : no signals issued", single query  needed. *  : This one is fun due to the fact that is   does many things at once.  Most importantly though: It does send signals as part of the   transaction," so for maximum backwards compatibility we need to be   conservative.  To ensure maximum compatibility the transaction here is removed if   and only if the following holds true:   * We are deleting a single instance.  * There are no signal handlers attached to that instance.  * There are no  to cascade.  * There are no parents which also need deletion.'""",,,,,,,,,,,,,,,
django,10448,closed,1,2018-09-26 12:05:00,1267.3,,1,,"b""b' For ref: * url  * url '""",,,,,,,,,,,,,,,,,
django,10448,closed,2,2018-09-26 12:05:00,219.5,,1,,b'b\' Hi @carltongibson," Trust is good and I am mostly confident about those changes aside from the ""might miss something"" part. That said"," since this is a rather ""big"" change in terms of functionality I would appreciate more eyes on it. - also I have no idea on how to even write tests for such a change without mocking out the whole world (and even then I wonder what I am actually testing). Hard to say"," but all in all it lies in a rather critical part of code and setting one attribute in case of an error rather than invoking another context manager is most certainly faster. Is it worth the effort? I do not know; the other argument here is that itself also uses those low level attributes instead of the higher level apis and this new context manager plays in the same area imo.  As for performance improvements in autocommit mode: Imagine a view that only creates one item (log ingestor or whatnot). Before this patch it is three queries (BEGINN;INSERT;COMMIT); now it is just one (INSERT). Assuming the database is not on the same host; a few ms roundtrip time are probably fair to assume -I\\\'d guess you save 5-10ms per view request (database on a different server but inside the local network). Those are just guesses though; the code irked me as just being ""wrong"" mainly :)\''",,,,,,,,,,,,,,
