REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,4,2017-02-18 21:58:36,337.57,,1,,"b""b' Discussed a bit more in that issue but then this comes down to a modulating parameter for the modulating textures. @bhouston'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,5,2017-02-18 21:58:36,125.6,,1,,"b'b\' Just to clarify this pull request was scoped purely mimicking a texture slot with a constant texture. If someone wants to put a ""roughness"" texture that is all gray", black or white, for any reason, this suggestion should make it easier. It should be agnostic of what @bhouston is talking about. I.e. here in particular it\\\'s one parameter that was discussed in the linked issue. What that parameter does, and if it breaks PBR or the universe, is not relevant here. What is relevant is that there was a texture parameter, and that someone was using textures filled with one constant color. This should make doing that easier. No need to go into photoshop, modify the textures, just assign the value you would otherwise save to that texture. This pr does not modify the lighting equations in any way. GLSL wise, it only hooks another uniform which is already in full control by the user. \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,closed,2017-07-02 08:47:49,649.22,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,reopened,2017-07-02 08:47:59,0.17,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,closed,2017-07-08 21:22:12,754.22,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,opened,2017-03-21 07:22:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,title,2017-03-21 07:22:13,00:00,,1,,"b""b' Add MeshStandardMaterialSG'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,body,2017-03-21 07:22:13,00:00,,1,,"b""b' #10985  This PR adds which can handle glTF Specular-Glossiness extension. lets support glTF Specular-Glossiness extension.  You can see example in In example by selecting Specular-Glossiness extension with BoomBox model.  Only the difference between and is or  . So I made and let them inherit it.  /cc @donmccurdy @WestLangley  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,1,2017-03-21 07:22:13,42.7,,1,,"b""b' Well"," let me close once. I think I can rename with  . Let me try...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,closed,2017-03-21 08:04:55,42.7,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,reopened,2017-03-21 08:29:21,24.43,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,2,2017-03-21 07:22:13,36.45,,1,,"b""b' Updated and reopened'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,3,2017-03-21 07:22:13,448.53,,,1,"b""b' Nice job.  I personally do not care for your refactoring", however. You have taken an implementation detail, and pushed it up to the API and created another layer of obfuscation -especially for users -by creating the new  , which is sort of like a virtual base class.  As I suggested [here]url  leave as-is, and extend it -similarly to your implementation of  .  Maybe something like this:  Yes, I understand that you can argue otherwise from a software-design standpoint. However, I expect that 99% of users will use  ," and the version only by sophisticated users who prefer the specular-glossiness workflow.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,4,2017-03-21 07:22:13,15.02,,1,,b'b\' OK," that makes sense. (I had misunderstood ""as-is"" and ""remove"" you mentioned in the thread.) I\\\'ll update.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,5,2017-03-21 07:22:13,509.98,,1,,"b""b' Updated'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,6,2017-03-21 07:22:13,1045.18,,1,,"b'b"" As discussed in the SFHTML5 meetup (\\xf0\\x9f\\x98\\x81)", I think it\'ll be better if, for now," just produces a for the  case.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,7,2017-03-21 07:22:13,14.9,,,1,"b""b' Alright"," I wanna try that before I leave the USA!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,8,2017-03-21 07:22:13,15.12,,,1,"b'b"" >As discussed in the SFHTML5 meetup (\\xf0\\x9f\\x98\\x81)", I think it\'ll be better if, for now," GLTF2Loader just produces a ShaderMaterial for the  case.  That suits me fine.  I assume we then do not require the addition of ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,9,2017-03-21 07:22:13,2.7,,1,,"b'b""  Yeah"," that\'s the idea. I personally didn\'t like the name and I couldn\'t think of a better name. At this point this is mainly for the GLTF2Loader anyway.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,10,2017-03-21 07:22:13,627.6,,1,,"b'b"" Well"," I couldn\'t make a time. I\'ll implement after I land in Japan ;D""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,11,2017-03-21 07:22:13,1299.37,,1,,"b'b"" The MeshPhong model is .  If we merge this"," we should remove MeshPhong if this is accepted.  We really shouldn\'t have two materials that are basically the same thing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,12,2017-03-21 07:22:13,94.85,,1,,"b""b' >we should remove MeshPhong if this is accepted.  In light of what @bhouston said", I agree. I did not realize that was an option.  Removing would make our shader code simpler, plus  , as implemented, does not model metals well, and the way it handles environment map reflections is hacky.  We could keep  ," which is non-specular and implements Gouraud shading. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,13,2017-03-21 07:22:13,528.68,,1,,"b""b' So we have two options.  1. Replacing 2.  Which one do you folks prefer?  /cc @mrdoob  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,14,2017-03-21 07:22:13,217.2,,,1,"b""b' In spite of the fact that I am not particularly fond of the name  ", my preference is to merge this," and do what I suggested in my previous comment.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,15,2017-03-21 07:22:13,14.58,,1,,"b""b' The two parameterizations are equivalent.  Thus in a best case scenario it would be  Because it really is the same material just different parameterization.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,16,2017-03-21 07:22:13,55.38,1,,,"b""b' Personally", I think it is confusing to have a single with all these parameters: Hence, a derived class was implemented -a class with a lousy name, unfortunately, but a clear API.  I prefer to use this material as a replacement for Phong, too," as @bhouston suggested.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,17,2017-03-21 07:22:13,242.87,,1,,"b'b"" Merging this as is would require maintenance in the future. I still prefer to just produce custom in so we can support  models. Once that\'s solved"," we can discuss how to move the code to core.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,18,2017-03-21 07:22:13,163.92,1,,,"b""b' OK", just remember that although creating a custom that replicates is doable, updating the uniforms and setting the defines must be done by the user at the application layer, and for such an intricate model," doing so is a pain in the neck.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,19,2017-03-21 07:22:13,282.07,,1,,"b""b' Yeah"," hopefully we can use for that?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,20,2017-03-21 07:22:13,1428.48,,1,,"b'b"" I\'ve implemented Specular-Glossiness extension support with  .  On the current implementation", setups its and  . Users need to update its value(ex:  ) and its  , not its properties(ex:  ), if they wanna update material values by themselves. (I think this\'s standard manner.)  I\'ll try later to allow users to update its properties.  The code would be like this,    = function( renderer, scene, camera, geometry, material," group ) {     = ;  }  ([de]serialization would\'t work well with it tho)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,21,2017-03-21 07:22:13,345.35,,1,,"b""b' Done'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,22,2017-03-21 07:22:13,281.12,,,1,"b""b' Sweeeet!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,23,2017-03-21 07:22:13,0.92,,,1,"b""b' @donmccurdy looks good?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,24,2017-03-21 07:22:13,1334.57,,1,,"b""b' Updated'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,25,2017-03-21 07:22:13,306.8,,1,,"b""b' I know I have been overruled"," but is sounding even better to me. : )  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,26,2017-03-21 07:22:13,48.7,,,1,"b'b"" Nice work @takahirox!  The implementation of this approach looks good to me", and I don\'t have any comment on vs here.  If possible in a clean way, I might prefer to isolate the spec-gloss code in an extension object. Something like:   This helps readability IMHO, avoiding 500+ line methods, and the division is clean enough because the specification for extensions is self-contained already. But I\'m OK with the code as-is," if we prefer to have all material code in one larger method.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,27,2017-03-21 07:22:13,167.83,,1,,"b""b'  Lets wait to see if people actually use this workflow.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,28,2017-03-21 07:22:13,425.0,,,1,"b""b' Updated!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,29,2017-03-21 07:22:13,503.77,,,1,"b""b' Great thanks \\xe2\\x80\\x94 looks good to me!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,30,2017-03-21 07:22:13,999.85,,,1,"b""b' Very nice!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,closed,2017-04-27 07:01:46,1352.42,2,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,31,2017-03-21 07:22:13,0.12,,,1,"b""b' Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11038,closed,-,-,-,2,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,opened,2017-03-23 23:10:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,title,2017-03-23 23:10:01,00:00,,1,,"b""b' add IS_VERTEX and IS_FRAGMENT to shader defines'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,body,2017-03-23 23:10:01,00:00,,1,,"b""b' Allows for adding stuff to commons chunk for example.  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,1,2017-03-23 23:10:01,1144.98,,1,,"b'b"" If I remember correctly"," you\'re not supposed to add anything before the line.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,2,2017-03-23 23:10:01,24.32,,1,,"b""b' You are right"," I messed something up and added this thing twice. Still good to have per that other discussion? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,3,2017-03-23 23:10:01,11.97,1,,,"b""b' Hmm", I cannot think of any specific use case for this right now," but I suspect it is indeed something handy to have.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,4,2017-03-23 23:10:01,27.08,,1,,"b'b"" >Hmm", I cannot think of any specific use case for this right now," but I suspect it is indeed something handy to have.  It can\'t be handy if a use-case cannot be identified. :)  What is the compelling use-case?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,5,2017-03-23 23:10:01,124.08,,1,,"b'b"" Cant link to the comment in the review in the other thread. Mrdoob suggested some glsl should be in the commons chunk but it exists in both very and frag. Say you want to add you can\'t use commons.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,6,2017-03-23 23:10:01,219.93,1,,,"b'b"" Just to make this idea seem less idiotic", it is now becoming more obvious what was the use case for this.  seemed like the most appropriate place to append code that should be in global scope. It is guaranteed to be in every shader," we would have access to the functions. The reason why it doesn\'t work is because the same chunk ends up in both vert and frag shaders.  Basically it was supposed to do what and should do in:  url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,closed,2017-06-20 01:02:37,112.6,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,reopened,2018-01-20 00:25:15,1402.63,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,7,2017-03-23 23:10:01,1403.38,,1,,"b""b' Using the  "," i think i would really like this feature.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,8,2017-03-23 23:10:01,33.03,,1,,"b""b' Could you elaborate?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,9,2017-03-23 23:10:01,158.98,,,1,"b'b""  Actually now having written it like this it\'s not so much of a problem. I was thinking of something like   It could be like the first super mini step towards the properly named hooks etc. but maybe not worth it. Looking for and just appending above it might be good enough"," not sure what would be the best pattern. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,closed,2018-01-20 06:57:27,392.2,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11050,closed,-,-,-,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,opened,2017-04-05 07:31:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,title,2017-04-05 07:31:58,00:00,,1,,"b""b' Object3D clone userData exception'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,body,2017-04-05 07:31:58,00:00,,1,,"b""b' When calling I get an exception at method line 11028. In my Object3D instance I try to clone", I also store a reference to the object in the property.  As far as I can see, the exception appears since tries to copy the object. When calling method it is tried to copy all descendants of the scene. In my case it crashes when it is tried to copy a  child object of the scene.  This error also appears when calling to prevent a recursive behavior. In this case," I would expect that this kind of recursive JSON copy is switched off. Maybe it would be useful to document that also is cloned recursively and that the stored objects must provide a custom method to influence this behavior. What do you think?  #####  version [x] r84 ##### Browser [x] Chrome [x] Firefox ##### OS [x] Windows '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,1,2017-04-05 07:31:58,561.53,,1,,"b""b' To summarize"," I think this this is the current behavior. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,2,2017-04-05 07:31:58,833.32,,,1,"b'b"" Thank you @WestLangley. That sums it up pretty well (although in my case I do not store the object directly in userData).  Anyway", in my opinion it should be up to the user if and how the user\'s data is cloned. When I want to clone an instance then it should clone only that. Furthermore, the line in  function will lead to problems with having any circular references.  In my use case," I solved the issue providing a custom method in the object: = () => {};""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,closed,2017-04-07 06:46:57,1394.98,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,3,2017-04-05 07:31:58,523.4,,1,,"b'b"" Let\'s leave this open until @mrdoob decides what he wants to do about it -if anything.  Circular references can be problematic.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,reopened,2017-04-07 15:30:13,523.27,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,4,2017-04-05 07:31:58,5.45,,1,,"b""b' Here is a related use case: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,5,2017-04-05 07:31:58,100.82,,1,,"b""b'   should not contain  objects. If you want to save a reference"," you could save the instead.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,closed,2017-04-15 17:16:29,106.27,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,6,2017-04-05 07:31:58,190.78,,1,,"b""b' >userData should not contain  objects.  @mrdoob So", suppose a user is raycasting against a group with child meshes. The raycast intersects a child mesh, and the user wants to drag the root object, that is, the group.  The previous solution was to use this pattern:  So you are suggesting this pattern," instead?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,7,2017-04-05 07:31:58,499.1,,,1,"b'b"" Hmm... Well"," I think it\'s fine to put object references directly in as long as is not used in the mix.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,8,2017-04-05 07:31:58,53.15,,1,,"b""b' Actually"," maybe the solution to this is to change this line:  To this: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,reopened,2017-04-16 05:40:02,743.55,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11132,open,-,-,-,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11176,closed,opened,2017-04-14 10:18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11176,closed,title,2017-04-14 10:18:30,00:00,,1,,"b""b'  may be clipped by the camera.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,11176,closed,body,2017-04-14 10:18:30,00:00,,1,,"b'b"" the problem happens when the near of the camera exceeds 2.5 in the scene (because the rendering of the skybox is based on the camera\'s projection matrix). and the skybox is defined by the cubeBufferGeometry whose width equals 5.0 in WebGLRenderer. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
