REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,8,2017-11-11 15:10:16,67.83,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,-,-,-,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,opened,2018-05-15 13:44:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,title,2018-05-15 13:44:19,00:00,,1,,"b'b\' devtools::install(""."") fails with cygwin1.dll problem\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,body,2018-05-15 13:44:19,00:00,,1,,"b'b"" My environment:  Windows 7 R 3.5.0 Rtools35 devtools  * 1.13.5.9000 2018-05-14 Github (@13ee56b)  I try to install the cloned local package @91a169d4. It works with but it fails with with the following error message:    0 [main] make (3748) c:\\\\Rtools\\\\bin\\\\: *** fatal error cygheap base mismatch detected 0x612A5410/0xD65410.   This problem is probably due to using incompatible versions of the cygwin DLL.   Search for cygwin1.dll using the Windows Start-> facility   and delete all but the most recent version.  The most recent version *should*   reside in x:\\\\cygwin\\\\bin", where \'x\' is the drive on which you have   installed the cygwin distribution.  Rebooting is also suggested if you   are unable to find another cygwin DLL.     0 [main] make 7432 fork: child -1 forked process 3748 died unexpectedly, retry 0, exit code 0xC0000005, errno 11   make: fork: Resource temporarily unavailable   I have no cygwin installation. The search for cygwin1.dll returns 3 matches," but the paths are not listed in the windows system variable.  Do you have any suggestions what\'s my mistake? ""'",,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,1,2018-05-15 13:44:19,209.17,,1,,"b""b' Well I would guess you are using incompatible versions of the cygwin DLL.  It would help if you showed us the locations of the cygwin1.dll. and what is currently on your  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,2,2018-05-15 13:44:19,1150.65,,,1,"b""b' I tested this issue with the same environment (Win 10 instead of Win 7) on a different machine. It worked.  Here are the three locations of the machine with the issue: c:\\\\Program Files\\\\ConEmu\\\\ConEmu\\\\wsl\\\\cygwin1.dll c:\\\\texlive\\\\2016\\\\tlpkg\\\\asymptote\\\\cygwin1.dll c:\\\\Users\\\\surmann\\\\Documents\\\\Programme\\\\testdisk-7.0\\\\cygwin1.dll  This is the content of  . System:  C:\\\\Program Files\\\\ImageMagick-7.0.7-Q16;C:\\\\Python36\\\\Scripts\\\\;C:\\\\Python36\\\\;C:\\\\Program Files\\\\ConEmu\\\\ConEmu\\\\Scripts;C:\\\\Program Files\\\\ConEmu;C:\\\\Program Files\\\\ConEmu\\\\ConEmu;C:\\\\Program Files\\\\R\\\\R-3.5.0\\\\bin;C:\\\\Rtools\\\\bin;C:\\\\ProgramData\\\\Oracle\\\\Java\\\\javapath;C:\\\\Program Files (x86)\\\\Intel\\\\iCLS Client\\\\;C:\\\\Program Files\\\\Intel\\\\iCLS Client\\\\;C:\\\\Windows\\\\system32;C:\\\\Windows;C:\\\\Windows\\\\System32\\\\Wbem;C:\\\\Windows\\\\System32\\\\WindowsPowerShell\\\\v1.0\\\\;C:\\\\Program Files\\\\Intel\\\\Intel(R) Management Engine Components\\\\DAL;C:\\\\Program Files\\\\Intel\\\\Intel(R) Management Engine Components\\\\IPT;C:\\\\Program Files (x86)\\\\Intel\\\\Intel(R) Management Engine Components\\\\DAL;C:\\\\Program Files (x86)\\\\Intel\\\\Intel(R) Management Engine Components\\\\IPT;C:\\\\texlive\\\\2016\\\\bin\\\\win32;C:\\\\Program Files (x86)\\\\MiKTeX 2.9\\\\miktex\\\\bin\\\\;C:\\\\Users\\\\surmann\\\\Documents\\\\RPackages\\\\rt\\\\win;C:\\\\Program Files (x86)\\\\GNU\\\\GnuPG\\\\pub;C:\\\\ProgramData\\\\chocolatey\\\\bin;C:\\\\Users\\\\surmann\\\\AppData\\\\Local\\\\Programs\\\\Python\\\\Python35-32\\\\Scripts\\\\;C:\\\\Users\\\\surmann\\\\AppData\\\\Local\\\\Programs\\\\Python\\\\Python35-32\\\\;C:\\\\Users\\\\surmann\\\\AppData\\\\Local\\\\Pandoc\\\\;C:\\\\Program Files (x86)\\\\vim\\\\vim80;C:\\\\Windows\\\\System32\\\\WindowsPowerShell\\\\v1.0\\\\;C:\\\\Program Files\\\\TortoiseSVN\\\\bin;%systemroot%\\\\System32\\\\WindowsPowerShell\\\\v1.0\\\\;%systemroot%\\\\System32\\\\WindowsPowerShell\\\\v1.0\\\\;C:\\\\Program Files\\\\Git\\\\cmd;C:\\\\Strawberry\\\\c\\\\bin;C:\\\\Strawberry\\\\perl\\\\site\\\\bin;C:\\\\Strawberry\\\\perl\\\\bin;C:\\\\Program Files\\\\OpenSSH-Win64;C:\\\\Program Files\\\\TortoiseGit\\\\bin  Do you have an idea?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,closed,2018-05-16 12:24:08,1359.82,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,reopened,2018-05-16 12:24:14,0.1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,3,2018-05-15 13:44:19,173.35,,1,,"b""b' Yes", you have in your PATH," so that is being used instead of the one from R.'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,closed,2018-05-16 15:17:29,173.25,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,4,2018-05-15 13:44:19,961.35,,,1,"b""b' I know. There are two reasons to argue the converse: The variable does not look in subdirectories. as a subdirectory of ConEmu is not browsed. On my other system with a similar (Win 10 instead of Win 7) installation", everything works fine.  If you have any ideas, how to tackle this problem," let me know.'""",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,5,2018-05-15 13:44:19,1297.47,,1,,"b'b"" If you are still looking for help I would suggest posting on url  I don\'t think this is a devtools specific issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,6,2018-05-15 13:44:19,1331.75,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1781,closed,-,-,-,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,opened,2018-06-26 11:56:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,title,2018-06-26 11:56:52,00:00,,1,,"b""b' Correctly detect RemoteSha of packages installed locally'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,body,2018-06-26 11:56:52,00:00,,1,,"b""b' So they are not reinstalled by install_deps()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,1,2018-06-26 11:56:52,37.85,,1,,"b""b' The current behavior is by design. The SHA is recorded only if the local package was installed from a git directory with a clean working tree", otherwise it is NA, as we cannot be sure if the package has changed since the last time it was installed.  If the local package does have a clean working tree then the SHA will be recorded," and it will only be re-installed if the package has changed. See url  for when this was added.'""",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,2,2018-06-26 11:56:52,15.48,1,,,"b""b' Oh"," so the dependency gets reinstalled from the local source?  This is quite confusing. Should we print some hints to explain why and whence the package is reinstalled?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,3,2018-06-26 11:56:52,20.87,,1,,"b'b"" I\'m not sure I like this behaviour. If I work on say Rcpp", install it from source, then work on it a bit more, it will get automatically reinstalled with the WIP changes which is often not (maybe never?) what I\'d want.  Or am I missing something? I guess the issue is that I rarely have a clean working directory (I might have changed the maintainer email in DESCRIPTION to redirect winbuilder and rhub to my mailbox for instance). I wonder if we need an option in to install from last commit rather than the working tree," then it\'d have the proper SHA.""'",,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,4,2018-06-26 11:56:52,22.08,,1,,"b'b"" I don\'t really think we need an option"," but you could write a helper to stash the current changes and install if you prefer this behavior. Note git2r doesn\'t currently have an API for url  so you need to use command line git. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,5,2018-06-26 11:56:52,95.1,,1,,"b'b"" Could you tell me more about the intended workflow for the current behaviour of local installs please? I don\'t understand it. Is it not dangerous to reinstall from working tree each time? Can a user reasonably expect this behaviour? Wouldn\'t they expect the intalled version to remain the same as the last explicit install?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,6,2018-06-26 11:56:52,152.4,1,,,"b""b' With the option (the default) devtools upgrades all dependencies when installing a package. You can set this to to avoid this.  Local dependencies are treated like any other dependency", GitHub, CRAN or otherwise, if the remote has changed since the previous install than the package will be upgraded from the previous location assuming  .  If you install local dependencies with a dirty working directory there is no way for us to know what the state of the package is when it is installed, so we always will reinstall it. If you install the package with a clean working directory then the SHA will be recorded," and it will only be re-installed if the SHA changes.'""",,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,7,2018-06-26 11:56:52,676.9,,1,,b'b\'  I have, so there might be a bug. Despite the apparent consistency this does not seem to be the right thing to do. A working tree is not necessarily in working order. You can assume that the user knows that the state was good at time of installation, but not at random ulterior times such as when upgrading dependencies.  This behaviour seems unintuitive and dangerous to me. It should at least be told to the user in the output," something like ""Reinstalling somepkg because it was installed with a WIP git working tree. Install from a clean working tree to avoid this.""\''",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,closed,2018-06-27 13:13:12,76.33,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,reopened,2018-06-27 17:32:10,258.97,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,closed,2018-06-27 17:38:48,6.63,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1804,closed,-,-,-,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,opened,2018-07-05 12:36:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,title,2018-07-05 12:36:07,00:00,,1,,"b""b' devtools not producing some NOTES or WARNINGS'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,body,2018-07-05 12:36:07,00:00,,1,,"b'b"" I am using devtools on a Windows 10 machine. It has happened to me multiple times now where I run and some checks", get  , and then submit to CRAN and get either warnings or notes that I hadn\'t seen before and have my package rejected:  For example1. Bad URLs (not found with  , but spotted by CRAN\'s  )  2. Unused dependencies (not found by  , but by  )  ![image]url 3. Avoiding running spell check test on CRAN servers url Am I doing something wrong? Are there some other checks I should be running with  ," in addition to and that can help me catch errors like these?  ""'",,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,1,2018-07-05 12:36:07,6.92,,,1,"b'b""   by default does not run the \'version\' or \'incoming\' checks", because they take a while to run and have to check CRANs or other external servers. You can run them by passing  runs on win-builder, which is an identical setup to the CRANs autocheck makines," so it will give you the same results as what you would get when submitting to CRAN.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,closed,2018-07-05 13:03:22,27.25,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,reopened,2018-07-05 13:03:27,0.08,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,2,2018-07-05 12:36:07,20.98,,1,,"b""b' It is possible this could be better documented"," or the argument could be renamed to make it more clear which tests are suppressed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,closed,2018-07-18 14:38:02,94.58,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,3,2018-07-05 12:36:07,202.23,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1811,closed,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,opened,2018-09-11 15:47:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,title,2018-09-11 15:47:10,00:00,,1,,"b""b' vignette build fails with devtools::build but not with devtools::build_vignette'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,body,2018-09-11 15:47:10,00:00,,,1,"b""b' Not sure if this is an issue related to devtools however"," when building the vignettes for the first time (empty  directory) with devtools::build()  It fails with:   While when building it with devtools::build_vignettes() all is well. re-running devtools::build after build_vignettes succeeds.  The source code of the package and the failing vignette can be found here: Thank you. PS. Love using devtools  '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,1,2018-09-11 15:47:10,180.95,1,,,"b""b' I am almost 100% sure this is an issue with your package rather than an issue with devtools.  Likely the path to is not being constructed as you expect.  Try something like   I unfortunately cannot reproduce the error on my machine"," I get an error when building a different vignette.   Also I needed to make the following changes to correctly install all dependencies for the package '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,2,2018-09-11 15:47:10,683.87,,,1,"b""b' Dear Jim"," Thank you a lot. That indeed solves the problem. Have a great Day. regards  Witek'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,closed,2018-09-12 06:11:59,864.82,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,3,2018-09-11 15:47:10,67.73,,,1,b'b\' Dear Jim,"  I did some further testing.  I implemented that change and  child_docs <(""ParametrizedReportsChild""",child_docs,"package = ""SRMService"") updated the DESCRIPTION  but executing Is still crashing with:   while  builds with no problem.  I did test it on two systems. Microsoft R Open 3.5.1 The enhanced R distribution from Microsoft Microsoft packages Copyright (C) 2018 Microsoft Corporation  And:  R version 3.4.4 (2018-03-15) -""Someone to Lean On"" Copyright (C) 2018 The R Foundation for Statistical Computing Platform: x86_64-pc-linux-gnu (64-bit)  Both systems have exactly the same behavior.  Kind regards Witek\''",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,reopened,2018-09-13 07:19:43,67.73,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,4,2018-09-11 15:47:10,296.38,1,,,"b""b' This is not a devtools issue. You should not need to build your vignettes before building the package. The way you are specifying the child documents is wrong"," I unfortunately do not have the time to figure out how.  I would suggest if you need further help with your vignettes to post the issue at '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,closed,2018-09-13 12:16:06,296.38,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,5,2018-09-11 15:47:10,5.25,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1867,closed,-,-,-,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,opened,2018-09-18 11:31:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,title,2018-09-18 11:31:07,00:00,,1,,"b""b' use_data() is not deprecated'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,body,2018-09-18 11:31:07,00:00,,1,,"b""b' I think it should be"," in favour of  '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,1,2018-09-18 11:31:07,220.67,1,,,"b""b' So I agree it should be", the comments explain why it is not formally deprecated  url I guess conflicted then complains about this function," which is why you have opened the issue...'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,2,2018-09-18 11:31:07,36.88,,1,,"b'b"" Oh I didn\'t notice it is a straightforward alias; conflicted should be eliminating the conflict a different way \\xf0\\x9f\\x98\\xac ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,closed,2018-09-19 15:49:35,258.47,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,3,2018-09-18 11:31:07,2.42,,1,,"b""b' Now in url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,4,2018-09-18 11:31:07,90.0,,1,,"b'b"" Oh the problem is that isn\'t re-exported"," as you have:   This copies at package build time.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,reopened,2018-10-02 17:21:05,91.5,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,closed,2018-10-02 18:19:53,58.8,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,5,2018-09-18 11:31:07,62.63,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1871,closed,-,-,-,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,opened,2019-03-02 06:32:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,title,2019-03-02 06:32:46,00:00,,1,,"b""b' Add files via upload'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,body,2019-03-02 06:32:46,00:00,,1,,"b""b' Repair all errors'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,1,2019-03-02 06:32:46,4.87,,1,,"b""b' are checks complete'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,closed,2019-03-02 06:40:54,8.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,reopened,2019-03-02 06:46:13,5.32,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,2,2019-03-02 06:32:46,599.55,,1,,"b""b' This looks like a pull request made in error.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,2004,closed,closed,2019-03-03 16:37:11,590.97,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
