REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,7,2016-06-16 00:18:27,580.62,,1,,b'b\' Thanks, that makes it clear why hook support is a hard problem. IIUC," if libgit2 had a (that would be considered ""porcelain""/high-level) it would make sense. I\\\'ll go ponder what the bindings are currently up to", to see if there\\\'s any common infrastructure we could bring in, but arguably this API is bound to be a simple wrapper around  / /Windows-y stuff with some sugar on top, like  .\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,8,2016-06-16 00:18:27,105.82,,1,,"b""b' #964 (I knew there had been some discussion already).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,closed,2016-06-28 19:18:09,1139.7,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,reopened,2016-06-28 19:19:28,1.32,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,9,2016-06-16 00:18:27,553.13,1,,,b'b\' Here\\\'s a first pass at hook execution. It allows the client to register a callback for hook execution and a wrapper that we (or, for some hooks, the client) can call to cause that callback to be executed with the expected arguments after the checks are done. This still needs to tackle the case of the few hooks that do I/O, but I think I\\\'ll just pass a in the and let the client do its thing. I\\\'m saddened by the fact that this is so STRINGS EVERYWHERE, with additional NULL SENTINELS \\xf0\\x9f\\x98\\x85 . There might be a way to make it cleaner," but as ""conservative"" is a keyword", let\\\'s keep it simple for now. It\\\'s related to the point above, but there will be times where the client has OIDs and  s, and the hook expects SHAs and filenames. I was thinking that there could be some wrapper (for example and have that automatically build the required strings for execution. But again,"conservative"". Right now the code has a list of hardcoded hook names, but there might be a way to make that more generic (just found out about  ). And the generic execution call could be used by clients who which to call those (with the ~~pain~~caveats of argument-building bestowed upon them).\''
libgit2	3824	closed	10	pks-t	2016-06-16 00:18:27	713.15		+1		b'b"" I like the direction this is going. The code is nice to read, barring the few comments I\'ve added, so good work. The only thing I don\'t like about it at the moment is that hooks are registered per repository. This introduces some problems with lifecycle management of the repository as the callback payload is attached to the repo and cannot be simply free\'d by the repo when calling  . So we\'d at least need to have another function at the repository struct which will be called on the payload as soon as the repo is freed.Furthermore, developers might wish to have multiple hooks registered for a repository. Currently it is only possible to have a singular hook, which feels a bit cumbersome. It sure would be possible to simply have the callback call out to multiple other functions, but this feels more like a hack than anything else. To be honest I\'ve got no obvious solution for a better execute-API. One thing I\'ve been thinking about is to have a global list of callbacks instead of a per-repository one, which might make it easier to manage them lifecycle-wise. But in fact this would introduce its own distinct set of problems. Maybe per-repo ones aren\'t that bad after all. _shrug_""'
libgit2	3824	closed	11	tiennou	2016-06-16 00:18:27	93.98		+1		b'b"" The memory management of the execution callback is an afterthought at best. My first attempt was to pass the callback on each call, but then there\'s a few times where _we_ would need to trigger a hook, but would not know the user\'s. Hence afterthought. About the multiple hooks per repo, I had the understanding that we would pretty much prefer clients to use function and callbacks provided by the API. In other words, I came to think of the hook execution responsibility of only as a way to ease the execution of the things in  , not as a general-purpose mechanism. Then, from that point of view, having a global list of callback makes no sense IMHO \\xe2\\x80\\x94 the goal is to execute hooks, which are per-repo anyway.""'
libgit2	3824	closed	12	pks-t	2016-06-16 00:18:27	101.28		+1		b'b"" Yeah, as I said, I\'ve still got no idea how I\'d actually want it implemented myself. So this was more or less just a dump of my thoughts on this topic.""'
libgit2	3824	closed	13	tiennou	2016-06-16 00:18:27	196.33		+1		b'b\' I think the API part is complete. Mostly  :[x] the memory-management of the executor\\\'s payload to tackle. I can either ask the client to provide a ""destructor", or maybe calling the executor with some kind of hook would be sufficient ? The latter feels hacky though.[ ] maybe wire up some hooks internally \\xe2\\x80\\x94 those that we can handle at least (like  ). I\\\'ll try to come up with a list of those.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,14,2016-06-16 00:18:27,13.38,,,1,"b'b"" Interesting stuff I have a couple of notes:I know that @pks-t pointed this out", but I will second his request that you please do use the API for manipulating strings.  If you\'re concerned about  s then you can pass a size hint to it for creation.  I wouldn\'t be too concerned about any perf benefits to hand tuning this, the filesystem is going to be the bottleneck.A very minor nit, but please follow [the coding conventions]url  we keep the condition and the statement on separate lines.  Eg:   or:  As for the discovery API, I wonder if an enumerator is the best approach here.  It might be a bit heavyweight?  Since we know there are a only very finite number of hooks, we might even be able to construct and return an array of structs...  Just a thought," I actually don\'t have a strong preference here one way or another.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,15,2016-06-16 00:18:27,14.4,,1,,"b'b"" Yeah", I switched to for everything \\xe2\\x80\\x94 after I found out about and friends \\xe2\\x80\\x94 is only used for hook names. If I missed some, then that\'s something I\'ll fix.Thanks for pointing out the style guide, I\'ll do a more though pass for these (likely while I write documentation," which strangely doesn\'t appear on my list \\xf0\\x9f\\x98\\x89 ).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,16,2016-06-16 00:18:27,314.72,1,,,"b'b"" Documentation completed. Memory-management of the payload handled via another callback. Style _should_ be correct. @ethomson I\'m not sure about enumerating hooks", given that there\'s nothing you can do with them (since  is gone). It also bothers me that it uses an hardcoded list, but as there might be other non-hooks executables in there, it\'s been hardcoded. And it would also (with a little struct-uring) be used for internal calling of hooks \\xe2\\x80\\x94 my pipe dream would have been to add some  around the easy ones that would handle converting from to their string representation. etc. so the rest of the library can just insert one of those without doing too much string-wrangling. I think it would be most useful for the push part," where there\'s lot of things to be given to the hook through stdin.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,17,2016-06-16 00:18:27,1193.08,1,,,b'b\' Don\\\'t worry about the enum-vs-string uncertainty, it\\\'s shared \\xf0\\x9f\\x98\\x89 . My rationale for keeping strings around was that it allows the executor to be hook-agnostic, which decouples the API \\xe2\\x80\\x94 eg. let\\\'s say deprecates some hook, you\\\'re now stuck with your enum value. I think that some of the higher-level things I wanted to handle actually require something like a list of known,"automatic"" hooks, but keeping the ""lower level"" unaware of a list is better. As you say, this forces the client application to be aware of which hook _they_ actually need to call (things like the hooks), but some of those calls can be completely ""hidden"" away. Also, another thing I thought about but forgot to ask is  . I think we should delegate that to the client (because signal handlers are messy), but this isn\\\'t clearly stated in the docs yet. Thanks for the review, I\\\'ll try to find some time to handle your comments tonight.\''
libgit2	3824	closed	18	pks-t	2016-06-16 00:18:27	958.37	+1			b'b"" Hummm... I think we shouldn\'t actually worry about  deprecating certain hooks. For one, I think it rather unlikely that they\'d deprecate hooks as there will always be use-cases which are broken by removing a hook. And furthermore,  always pays strong attention not to remove existing features. And even in the case that  _does_ deprecate a hook I think there\'s a big benefit in having an enum here. If the client will just compare strings, he cannot easily know when a hook has been deprecated and may fail silently. But in the case of an enum which subsequently got removed due to deprecation, the client will fail to compile. While I agree it is not a nice thing to break API I deem it better still than causing a client to silently fail.""'
libgit2	3824	closed	19	tiennou	2016-06-16 00:18:27	954.55	+1			b'b\' I\\\'ve added  , with the goal of having the ""higher-level"" versions of hooks there, as a bunch of functions that the client can use to trigger hook execution (a missing hook is ignored, but it could be changed to if that\\\'s better). Now that I think about it, I feel like the current headers should be reversed \\xe2\\x80\\x94 contains the nice, supported versions, and has the low-level function and friends... I hooked up (pun intended) and added a quick test to see how it works and check that a hook can prevent a rebase. I\\\'m completely abusing the executor to do that but well... As for the enum vs strings discussion, providing those higher-level functions make the enum useless from the executor standpoint. As I see it, it\\\'s only concerned with executing the given hook, with the given arguments and optional input. If you (still) like where this is going, I\\\'ll add more of the high-level functions. For the record, here is my current FIXME comment \\xf0\\x9f\\x98\\x89 :  \''
libgit2	3824	closed	20	tiennou	2016-06-16 00:18:27	1215.32		+1		b""b' Closing in favor of #4620.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,closed,2018-04-11 19:45:49,26.35,8,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3824,closed,-,-,-,8,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,opened,2016-09-29 17:00:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,title,2016-09-29 17:00:13,00:00,,1,,"b""b' Implement a diff indent heuristic'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,body,2016-09-29 17:00:13,00:00,,1,,b'b\' Implement a heuristic from the Git project that, on average, significantly improves diffs. See the commit message for 19f1a8e6f289b07389d525a12a13a4aaeaabe443 for more detail than you probably ever wanted. Briefly, this patch causes to take into account the presence of blank lines and the relative indentation of other lines in the neighborhood of the diff to decide how to position ambiguous diff hunks. The result is that it very frequently improves diffs that look like into equivalent but more aesthetically pleasing diffs like The commit message that I referenced above explains how the heuristic was trained and documents the extent to which it improves on the existing diff algorithm. This change is in Git\\\'s master branch. It currently can be enabled in Git by passing the option to and similar commands. I expect that this change will be in the next Git release, though it is not yet clear how it will be enabled; indeed, it might become the default. This patch series includes the parts of the relevant Git patches that apply to and  ," but omitting the changes related to the ""compaction heuristic"" that was experimented with in the Git project but is likely to be discarded. I haven\\\'t added any tests whatsoever", nor anything more than an xdiff flag that can be used to turn on this mode. Since I don\\\'t have a lot more time to work on this, and since I\\\'m not familiar with the internals or test infrastructure of this project, I\\\'m hoping that a more regular libgit2 developer can take over from here :four_leaf_clover:\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,1,2016-09-29 17:00:13,964.12,,1,,"b'b"" I just added another commit from Git", which renames a struct in the new code from to to avoid conflicts with a from POSIX  . This commit hasn\'t been merged to Git\'s branch yet," but I think it (or something very like it) will be.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,2,2016-09-29 17:00:13,430.33,,1,,"b'b"" I see CI is failing. Are these cases where Visual Studio behavior is different than gcc? If is not supported by VS", that\'s perhaps a problem, because the two functions marked as are invoked in rather tight loops, and removing the designation results in a measurable performance hit under gcc. Does VS do equivalent optimization automatically? If not," is there an equivalent that could be used under VS? (I suppose these could be turned into macros if unavoidable.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,3,2016-09-29 17:00:13,17.98,,1,,b'b\' There\\\'s a in  that handles inlining for VS," but since xdiff.h is considered ""external"" to the project", it\\\'s not included in here.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,4,2016-09-29 17:00:13,1021.92,1,,,"b'b"" Indeed. Unfortunately inlining functions is compiler-specific. Each of the codebases we import (zlib", regex, klib) have their own macros to deal with it. I\'m surprised this hasn\'t been reported as an issue upstream yet," but xdiff is going to have to get its own macros for this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,closed,2017-10-14 06:34:45,814.53,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,reopened,2017-10-14 06:45:43,10.97,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,5,2016-09-29 17:00:13,1272.17,1,,,"b""b' Sorry", I accidentally deleted the source branch," which closed the PR. I just restored it and reopened the PR. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,6,2016-09-29 17:00:13,21.98,,1,,"b""b' I just took care of the problem.  BTW", starting with Git 2.14," the indent heuristic is now the default behavior for upstream Git. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,7,2016-09-29 17:00:13,307.38,,1,,"b'b"" With the merge from master", the tests are now passing.  Since this is already the behaviour in git, I\'m going to go ahead and merge it.  @mhagger IIUC this enables us to choose this heuristic for xdiff," we still need to ask for it?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,closed,2017-10-29 12:16:10,330.45,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,8,2016-09-29 17:00:13,1016.28,,,1,"b'b"" Thanks for merging. Correct"," as [you\'ve apparently already surmised]url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,3944,closed,-,-,-,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,4113,open,opened,2017-02-08 03:59:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,4113,open,title,2017-02-08 03:59:01,00:00,,1,,"b""b' [WIP] Add support for reading attributes out of trees'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgit2,4113,open,body,2017-02-08 03:59:01,00:00,,,1,"b'b"" Finally opening this to get a sense of direction for this functionality", and the changes.  The idea here is to allow reading files out of tree objects. For now, these new functions assume that there is no working directory to check. Meaning if a tree oid is specified, a local checkout is never looked at for files. Though we may want to allow for both? So, specifying a tree oid would be additive. This was also built assuming the tree oid passed is the root tree, but I don\'t think it actually matters.  I\'m not super happy with adding the new parameter to all of these calls, so we could definitely hang it off of a couple of the existing structs being passed around (and through) the attr APIs. That said, I\'m not sure which one(s) make the most sense so I did this for now to get things initially working.  I have a test program locally that links to libgit2," and it appears to work as expected. Though this clearly needs more work.  [ ] Decide on final API and functionality [ ] Make sure all other places that use git attributes internally (diffs?) allow for passing [through] a tree object to read from. [ ] Add tests once the API settles down [ ]  documentation  cc @mclark @tma @arthurschreiber""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
