REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,11,2016-04-15 00:21:51,7.67,1,,,"b'b"" Would have loved to do this one but I\'m afraid I have zero Ruby let alone Jekyll experience (outside of being a user :). Perhaps there is some kind of bounty program that we can use to support work on this patch? Certainly appreciative of open source efforts and happy to put my money where my mouth is in that regard\\xf0\\x9f\\x92\\xb0 \\xf0\\x9f\\x98\\xb6 ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,12,2016-04-15 00:21:51,4.12,,,1,"b'b"" While I have no  Dev experience either (outside of being a user)", I\'m happy to help via discussion if the issue needs more description. A bounty system is an intriguing suggestion," and I\'d definitely be interested in supporting the open source work in that way as well.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,13,2016-04-15 00:21:51,15.18,1,,,"b'b"" \\xf0\\x9f\\x91\\x8d for the no  Dev experience", I\'m afraid not everyone is able to participate actively in a project... Each one of us has some on its way," often relying on other ones !""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,14,2016-04-15 00:21:51,6.97,1,,,"b""b' @enygeeks Understood and  apologies. I should have put more thought in my reply. \\xf0\\x9f\\x98\\x9eTrying to make it clear that i only speak for my own.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,15,2016-04-15 00:21:51,15.7,,1,,"b'b"" I\'ll look into this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,16,2016-04-15 00:21:51,487.45,,1,,"b""b' I also attempted to debug this issue and got it working to some degree.  First of all", I had a new Jekyll setup and added two files and to it. In addition, the _ contained following options:   Without any patch, Jekyll excluded the entire folder/ directory without including .  I fixed this by adding to EntryFilter#included? url  The reason is following: It tried to check whether  should be included but was just and the include patterns specified that only should be included. Therefore the file was excluded. By using  , the entry becomes which matches the pattern.  It may also be helpful so see that is also used in EntryFilter#excluded? url Finally, I am not sure, if this solves this problem fully. For example, using as a configuration,"  is not included because folder/ on its own is excluded and its content will not be traversed at all.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,17,2016-04-15 00:21:51,381.35,1,,,"b'b"" I looked into this a little bit this evening and the test I wrote for this passes"," sadly. I\'ll work on something for the acceptance test (cucumber) suite next as another possible way to reproduce this and see what I find.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,18,2016-04-15 00:21:51,339.82,,1,,"b'b"" I\'ve tried to reproduce this myself now on Jekyll 3.6 and have been unsuccessful. The behavior seems correct \\xf0\\x9f\\x8e\\x89  although for this to be really useful"," I still wonder about the following.  When I have this config:   Jekyll 3.6 warns me that:   And so the homepage renders with no layout. How should I go about this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,19,2016-04-15 00:21:51,4.03,,1,,"b'b"" I\'ll take a look at this and see what I can work out with that example.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,20,2016-04-15 00:21:51,88.22,,,1,"b'b"" @kvz IMO this warning shows that the behavior is definitely not correct !  1. You exclude everything ; 2. You include a layout and a page ; 3. The page is included but the layout is missing (?)  If your layout does exist", there is a problem," isn\'t it ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,21,2016-04-15 00:21:51,7.02,,1,,"b'b"" Yes that is a problem", if i\'m doing it correctly. But earlier i found that with this config, all of my where also building. So I\'m basically saying: hey, the problem is much smaller in scope than before (either due to jekyll fixes in the meantime or my own fat fingers :), but we\'re still not \\xf0\\x9f\\x92\\xaf  yet  (and yes," that file really does exist:   )""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,22,2016-04-15 00:21:51,4.2,,,1,"b""b' Well thanks for the explanation \\xf0\\x9f\\x98\\x82 So we just have to watch out this issue is not closed / marked as stale then \\xf0\\x9f\\x98\\x89'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,23,2016-04-15 00:21:51,480.45,,1,,"b""b' Hello all"," any up on this ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,24,2016-04-15 00:21:51,1328.5,,1,,"b'b"" This is a very complicated issue", for the simple fact that behaviour is currently the opposite of what is proposed. This could break numerous sites who rely on the opposite behaviour," exclusion takes precedence over inclusion. That\'s the risk here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,25,2016-04-15 00:21:51,15.9,,,1,"b""b' What about a major version bump? I do think it\\xe2\\x80\\x99s more useful for inclusion to take priority over exclusion", and it would also be in line with e.g. rsync and friends.  Sent from mobile," pardon the brevity.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,26,2016-04-15 00:21:51,6.73,,1,,"b'b\' Maybe it\\\'s the current behavior but it\\\'s also a """"""wrong"""""" one. I mean in lots of systems (and not only among security ones) the inclusion takes priority... Because it\\\'s the ""normal"" way to think and establish a procedure.  The idea of @kvz is not bad at all. If it\\\'s explicitly explained in the next major\\\'s change log", it would not break many many sites," while letting the future ones being """"""correctly"""""" set.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,27,2016-04-15 00:21:51,1189.83,,1,,"b'b"" Hey over here", it\'s me again. @mattr-, any news on this ? I\'m ready to work something out, but as I don\'t have any experience in Ruby nor Jekyll-mechanisms," I gotta learn the whole thing first...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,28,2016-04-15 00:21:51,1266.0,,1,,"b""b' +1 for inclusion taking precedence over exclusion. Would allows us to ignore the node_modules folder"," apart from specifically included front end dependencies (like certain JS or SCSS files).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,29,2016-04-15 00:21:51,425.78,,1,,"b'b"" I\'m wondering if there are actually two parts to the issue here. The issue that @Acconut [points out above](#issuecomment-333249205) with working only on the base name but working on the full path (relative to the project root) seems to be a legitimate bug"," regardless of what is eventually decided about  precedence. (I found this issue after sniffing out the same potential bug.) It may be worth breaking out into its own separate issue for clarity and separate treatment. Can somebody more familiar with the project please advise?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,30,2016-04-15 00:21:51,37.05,,,1,"b""b' A good way would be to perform a unification operation on and and take the result'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,31,2016-04-15 00:21:51,1410.37,,1,,"b'b"" Hello everybody"," there\'s a pending PR with a fix for this issue over at url  so this issue can be closed \\xf0\\x9f\\x91\\x8c ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,32,2016-04-15 00:21:51,872.72,,1,,"b""b' Oh gosh"," this is X-mas \\xf0\\x9f\\x8e\\x89'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,33,2016-04-15 00:21:51,16.65,1,,,"b'b"" PS If anybody in this thread wants to see this land in 4.0 it probably doesn\'t hurt to [upvote my request]url  \\xf0\\x9f\\x91\\x8d ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,closed,2019-02-19 16:54:19,1308.57,6,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,-,-,-,6,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,opened,2016-05-12 22:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,title,2016-05-12 22:01:00,00:00,,1,,"b""b' Update to pass rubocop rules'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,body,2016-05-12 22:01:00,00:00,,1,,"b""b' One done. Working on the rest of commands folder now. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,1,2016-05-12 22:01:00,6.97,,,1,"b""b' Thanks for your contribution! Just a comment"," and thanks again!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,closed,2016-05-13 00:12:38,131.63,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,2,2016-05-12 22:01:00,132.58,,1,,"b""b' Accidental close?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,reopened,2016-05-13 00:24:10,11.53,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,3,2016-05-12 22:01:00,13.47,1,,,"b""b' Yeah"," sorry. I see now that commits continually update here. Currently running tests. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,4,2016-05-12 22:01:00,970.95,,,1,"b'b"" @TheLucasMoore \\xf0\\x9f\\x98\\x8d Thank you so much for the pull request! One easier way to see if the changes will work is to run from your computer locally. It should work fine on Windows"," because Rubocop is (I think?) pure Ruby. You should be able to see the failures there and can commit and push once they\'re all fixed. Two left!  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,5,2016-05-12 22:01:00,4.1,,1,,"b'b"" @TheLucasMoore [The ABC Size cop is about complexity of the method]url  The way to fix it is by breaking big methods into smaller methods that do the  \'s and so on.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,6,2016-05-12 22:01:00,122.35,,1,,"b""b' Alright", the commands subfolder should all be passing now. I added rubocop exceptions for the redundant error and fixed one of the ABC metric size errors. The **enable_ssl** private method in **** is passing with a rubocop exception. I tried a few ways of breaking it apart," but it seems like an exception is the most efficient way to have it passing. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,7,2016-05-12 22:01:00,20.9,1,,,"b'b"" I\'m gonna be honest", looking at all these lines that have to shift down decreasing readability makes me think two things (which are exclusive:)1. We need to rewrite those files to be cleaner to begin with, they shift a lot, this is hindering readability extraordinarily (not @TheLucasMoore\'s fault, it\'s our fault.)2. We need to increase the length we allow for lines (I\'m almost against this because sometimes I work on tiny screens and it would make it hard to audit a bug in that case.) Ultimately though, reviewing, most of it," it LGTM.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,8,2016-05-12 22:01:00,0.15,,1,,"b""b' /cc @'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,9,2016-05-12 22:01:00,49.13,,,1,"b'b"" I\'m ok bumping it 100 but 90 is working fine for me. The problem is really that we\'re so far indented that you only get 50 characters to work with.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,10,2016-05-12 22:01:00,18.32,,,1,"b'b\' What do you think about maybe shifting to for def of classes which would give us way more room.  Since we autoload a lot and people normally load ""jekyll"" before anything I think that would be a good idea to give us more room since we have deep nesting in some places.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,11,2016-05-12 22:01:00,116.57,,,1,"b'b"" Yeah", that\'s a good idea. I know that has slightly different semantics," though. Should we do i.e. just collapse to two levels of nesting?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,12,2016-05-12 22:01:00,7.13,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,13,2016-05-12 22:01:00,1373.13,,,1,"b'b"" @envygeeks Alright"," so that change is quite a large scope which has a lot of structural implications. How should we proceed within the scope of this PR? I\'m happy to continue to bring other folders into compliance with Rubocop. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,14,2016-05-12 22:01:00,107.87,,,1,"b""b' Thanks very much for this"," @TheLucasMoore! @jekyllbot: merge +dev'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,closed,2016-05-16 23:04:40,1360.5,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4888,closed,-,-,-,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,opened,2016-05-14 09:38:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,title,2016-05-14 09:38:18,00:00,,1,,"b""b' issue with jekyll docs command'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,body,2016-05-14 09:38:18,00:00,,1,,"b'b"" After installing the jekyll-docs gem", the docs command still reports that it is missing. I believe this to be a bug, not a question about using Jekyll. I tried searching jekyll talk for this topic," but the search command is down. I\'m using a MacBook Pro running Mac OS X 10.11. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,1,2016-05-14 09:38:18,619.35,,1,,"b""b' @cmaynard Are you using v3.1.2? I believe the versions have to match.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,2,2016-05-14 09:38:18,4.55,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,3,2016-05-14 09:38:18,144.63,,1,,"b'b"" Why couldn\'t we use command for a minor version difference? Couldn\'t we just warn people of this difference and let them use it anyway?  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,4,2016-05-14 09:38:18,12.92,,1,,"b""b' list of :gem: use  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,5,2016-05-14 09:38:18,1142.37,,1,,"b""b' @DirtyF @tigefa4u :+1:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,6,2016-05-14 09:38:18,28.78,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at leastone month. The resources of the Jekyll team are limited", and so we are asking for your help. If you can still reproduce this error on the 3.1-stable or master branch,please reply with all of the information you have about it in order to keep the issue open. If this is a feature request, please consider building it first as a plugin. Jekyll 3 introduced[hooks]url  which provide convenient access points throughoutthe Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot bebuilt as a plugin," then please provide more information about why in order to keep this issue open. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,7,2016-05-14 09:38:18,941.18,1,,,"b""b' This issue still exists: Please at least consider updating the bogus error message.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,8,2016-05-14 09:38:18,575.95,1,,,"b""b' @chmaynard The devil is in the details. v3.1.2 depends on v3.1.2", so if v3.1.3 is running, it cannot load v3.1.2. I will see if I can rework that message. If you would like to take a crack at it," the message is in  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,9,2016-05-14 09:38:18,42.77,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at least two months. The resources of the Jekyll team are limited", and so we are asking for your help. If this is a **bug** and you can still reproduce this error on the 3.1-stable or master branch, please reply with all of the information you have about it in order to keep the issue open. If this is a **feature request**, please consider building it first as a plugin. Jekyll 3 introduced [hooks]url  which provide convenient access points throughout the Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot be built as a plugin," then please provide more information about why in order to keep this issue open. This issue will automatically be closed in two months if no further activity occurs. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,10,2016-05-14 09:38:18,7.45,,1,,"b""b' This issue can be closed for now.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,closed,2016-08-23 20:23:06,644.8,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,11,2016-05-14 09:38:18,4.92,,,1,"b""b' Thank you"," @DirtyF!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,12,2016-05-14 09:38:18,36.58,,1,,"b'b"" hi @DirtyF "," i have the same issue: not sure what\'s the different between our env?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,13,2016-05-14 09:38:18,53.92,,,1,"b""b' Hi @HuStmpHrrr  Can you try reinstall the gem with  ?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4896,closed,14,2016-05-14 09:38:18,79.47,,,1,"b""b' Hi @DirtyF "," Thanks it works. it turns out i ran the commands before within bundle. now it works perfectly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
