REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,opened,2011-05-10 13:37:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,title,2011-05-10 13:37:13,00:00,,1,,"b""b' Ticket 105 Problem with saving habtm between different db-schemas '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,body,2011-05-10 13:37:13,00:00,,1,,b'b\' Hi," Please consider merging this branch.  It fixes the problem logged in [lighthouse ticket #105]url  The second commit is required to avoid the ""Unknown table \\\'foo\\\' in MULTI DELETE"" error as discussed in [this blog post]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,1,2011-05-10 13:37:13,3.13,,1,,"b'b"" Forgot to mention that \'with\' key is required in the relationship declaration.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,2,2011-05-10 13:37:13,114.37,,1,,"b""b' Tests? Also I would not assume that both tables can be accessed using the same connection. So you should call the insert on the datasource fro the other model.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,3,2011-05-10 13:37:13,643.43,,1,,"b'b"" Since the HABTM has defined \'with\' key", it would use the value from the join model. eg: For tests," i\'ll try to update existing and write new ones up. This broke a lot of tests since it compares: against  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,4,2011-05-10 13:37:13,143.8,,1,,"b'b"" Let me try to rework this.  I\'m closing this pull request for now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,closed,2011-05-11 04:41:57,904.73,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,reopened,2011-05-12 06:41:41,119.73,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,69,closed,5,2011-05-10 13:37:13,129.97,,1,,"b'b"" @lorenzo", Can you comment on the additional commit @4f12dde53d5a2c8095c42984188081d663a2231d ? The deletions and insertions are now using the otherdb datasource. @211976fb3f29323a90fa8d698cd78076bcc3a700 introduces another parameter to fullTableName which may have bigger effect on the framework. I have adjusted test cases. At this point, all existing model and behavior tests passes. If you think this approach is sound, I\'ll add more tests for this use-case," rework the patch properly and remove the clumsy \'if\' conditions wherever possible.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,8,2017-09-26 13:45:00,61.32,1,,,"b""b' No I need E_ALL for current tests  not for replaced tests Ill think a bit to find  a way'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,9,2017-09-26 13:45:00,2.98,,1,,"b""b' Maybe by checking class_exist  for  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,10,2017-09-26 13:45:00,4.58,,1,,"b""b' User apps not have core  tests by default ","true? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,closed,2017-09-28 20:22:17,397.28,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,reopened,2017-09-28 20:22:29,0.2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,11,2017-09-26 13:45:00,98.22,,,1,"b""b' # [Codecov]url  Report[![Impacted file tree graph]url  | [Impacted Files]url  | Coverage \\xce\\x94 | Complexity \\xce\\x94  []url []url []url []url []url []url []url []url []url []url ... and [4 more]url -[Continue to review full report at Codecov]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,12,2017-09-26 13:45:00,283.07,,1,,"b'b""  Couldn\'t that be defined in CakePHP\'s  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,13,2017-09-26 13:45:00,689.72,,1,,"b""b'  for local yes my   I put into some of test classes  see result   after adding into all above debug return  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,14,2017-09-26 13:45:00,50.67,1,,,"b""b' I found a way one of invalid usage of error_reporting that cause this problem  url Ill push a few commits to solving main problem and for this testcase as soon '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,15,2017-09-26 13:45:00,106.37,,1,,"b""b' with  latest commit value of is for all test cases now '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,16,2017-09-26 13:45:00,936.78,,1,,"b""b' finished is there  other problem?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,17,2017-09-26 13:45:00,911.05,,1,,"b""b'  I found tests that want change the error level when is and   if I fix these problems where possible ",this PR can be merge ? a question," if we no want to use  how we can fix bellow code  -for example ? url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,18,2017-09-26 13:45:00,196.18,,1,,"b'b"" Couldn\'t the case  the error level in its ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,19,2017-09-26 13:45:00,2.78,,1,,"b""b' like this? url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,20,2017-09-26 13:45:00,1.85,,1,,"b""b' @saeideng Yes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,21,2017-09-26 13:45:00,2.28,,1,,"b""b' you say we should add these in **every** testClasses ? and remove parent codes? this is a bit risky for future  . no? when we forget  these codes '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,22,2017-09-26 13:45:00,11.53,1,,,"b""b' this is very hard to remember  for example  url  we want change this to  in this case line in  url  can not be works  so tests after this test receive incorrect error level '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,23,2017-09-26 13:45:00,10.83,1,,,"b""b'  Yes. Those tests will likely not work"," which will indicate that there is a problem with the . Yes but the pain is short lived for us and manually managing it makes it clearer which tests are manipulating error levels.  I think the annotation can still be used if the deprecated method looked like '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,24,2017-09-26 13:45:00,4.48,,1,,"b""b' @markstory We have problem because we no have exclusive parent class What you think?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,25,2017-09-26 13:45:00,6.67,,1,,"b'b"" With try{} we ignore other excetion We should rethrow  but I\'m not sure we able to cover(rethrow) all other ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,26,2017-09-26 13:45:00,738.0,,1,,"b""b' We can capture and rethrow all exceptions by catching \\\\Exception. I can update the deprecated method if you would like.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,27,2017-09-26 13:45:00,254.62,,1,,"b'b"" I\'ll update deprecated helper in new PR  I wrote some code before Let me to try  I concern about something"," I should test it ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,28,2017-09-26 13:45:00,1137.72,,1,,"b'b"" 1)we can add other method helper like url to cover tests that needs to use usage :  by this we can remove all usage of from core tests 2)we can use also bellow code for every tests that needs error_reporting()  I like 1 approach  If you agree I\'ll add new helper if no I\'ll remove all  from  ", ," and instead I use 2 approach for tests that needs ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,29,2017-09-26 13:45:00,19.88,,1,,"b""b' managing  within  ", , for every class  is not easy  but I can to it ,"my concern is about forget it for new usage of in future  other option adding trait or parent class  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,30,2017-09-26 13:45:00,88.77,,1,,"b'b"" The helper sounds like a simple way to wrap up tests that require changing the error level that won\'t require  logic in each class :+1:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,31,2017-09-26 13:45:00,500.88,,,1,"b""b' looks finished !! please review'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,closed,2017-10-11 01:44:03,321.57,5,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,32,2017-09-26 13:45:00,127.48,,,1,"b""b' Great work @saeideng :clap:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11241,closed,-,-,-,5,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,opened,2017-10-13 12:39:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,title,2017-10-13 12:39:11,00:00,,1,,"b""b' Custom ErrorHandlers are not used by ErrorHandlerMiddleware'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,body,2017-10-13 12:39:11,00:00,1,,,"b""b' This is a (multiple allowed):  * [ ] bug * [ ] enhancement * [x] feature-discussion (RFC)  * CakePHP Version: 3.5.3 * Platform and Target: PHP7  ### What you did  Declare the following controller: Access and  .  ### What happened  While Exceptions are handled by  ", PHP7 Errors are handled by  .  ### What you expected to happen  Both Exceptions and PHP7 Errors are handled by if is enabled.  ### Related code  url ### Related issues  #8997, #9500," #9931'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,1,2017-10-13 12:39:11,22.77,,1,,"b""b' Would something like that work both in PHP 5 and 7? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,2,2017-10-13 12:39:11,72.33,,1,,"b""b' Yes. And if there are no problems", I would like to add the same catch blocks to [Connection::transactional()]url  too. Otherwise, if people use DatabaseLog engine," the logs are not logged if PHP7 errors happen in transactions. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,3,2017-10-13 12:39:11,276.52,,1,,"b""b' Related to #8997 and #9500 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,4,2017-10-13 12:39:11,447.87,1,,,"b'b"" By the way", what do you think about using the in the  ? Right now I can see kinds of duplicate code in the two classes: url  url But I don\'t think we can deprecate  \'s one. Because, even if there were another catch block for PHP7 Errors in the  , would be still called when an exception happens before or after HTTP middleware layer. And,  , derived from  , would continue to be used in CLI applications (if new Command class doesn\'t change the current error handling process).  So I think it would be better to use the in the  :  The is a new method. If the request is given, will use it instead of  . The may also be needed. Probably, this change would allow people to create a custom error handler in the same way as before. As of CakePHP 3.3," it is bit hard to do it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,5,2017-10-13 12:39:11,275.63,,1,,"b""b' Related to #9931'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,6,2017-10-13 12:39:11,433.48,,1,,"b""b' What is harder about creating an exception handler now compared with 3.3?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,7,2017-10-13 12:39:11,107.83,,1,,"b'b"" As of 3.3", ErrorHandler doesn\'t catch any exceptions usually, as ErrorHandlerMiddleware catches and discards them earlier than ErrorHandler. So the following section of the Cookbook is no longer accurate. url  In addition to create a custom error handler, people have to extend ErrorHandlerMiddleware," or remove ErrorHandlerMiddleware from HTTP middleware stack.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,8,2017-10-13 12:39:11,5.42,,,1,"b""b' The global error handler is still used"," but only for errors before the middleware is reached. I can see how the current state is not as elegant as it could be though.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,9,2017-10-13 12:39:11,36.75,,1,,"b""b' Uncatchable errors", such as E_ERROR, would also be handled by the global error handler via the handleFatalError() method. Anyway," the current error handling process seems more complex than 3.3. So I suggested to make ErrorHandlerMiddleware use ErrorHandler::handleException() instead of its own exception handling code. ErrorHandler::handleException() will come to be called for any type of .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,10,2017-10-13 12:39:11,402.15,,1,,"b'b"" All PHP errors go to the existing ErrorHandler and not the middleware. Using the ErrorHandler inside the middleware presents a couple challenges. 1. The current handleException() method directly outputs whereas the middleware needs to return a response. 2. We don\'t yet have a way to pass an ErrorHandler into the middleware.  These are solvable issues"," but they should be figured out.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,11,2017-10-13 12:39:11,269.4,,1,,"b'b"" I didn\'t realize the second one... How about doing as follows: Though we have to also update ConsoleApplicationInterface and HttpApplicationInterface. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,12,2017-10-13 12:39:11,556.13,,1,,"b""b' Could the ErrorHandler be a constructor argument for the middleware? We could fall back to the current behaviour if no handler is provided.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,13,2017-10-13 12:39:11,275.77,,1,,"b""b' It could. The method signature of the is the following: How do we pass the ErrorHandler to this? There would be several choices using the argument", adding the third argument," or constructor overloading.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,14,2017-10-13 12:39:11,557.5,1,,,"b'b"" That is unfortunate. If an error handler instance is passed in wouldn\'t that be better than & replace an exception renderer being passed in?  Even if we can get an into the middleware we\'ll need more methods on the ErrorHandler to return a modified response. Right now the method outputs the response directly whereas the middleware stack will want a response to be returned.  Should we consider factoring out the currently duplicated sections of code into other objects that can be used by both the middleware and  handler?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,15,2017-10-13 12:39:11,314.5,1,,,b'b\'  Sorry, I cannot parse the structure of the above English sentence \\xf0\\x9f\\x98\\x9e  Did you say,"If an error handler instance is passed in, it would be better to replace an exception renderer too.""? At first, I was planning to create a new class for chained exception rendering. But it doesn\\\'t solve the above problem on creating custom handlers.\''
cakephp	11323	open	16	markstory	2017-10-13 12:39:11	1053.13	+1			b'b""  That\'s my mistake. It was an awkward sentence. I was trying to say that the current argument could be overloaded to accept either an instance of or  . Getting an instance of would allow to use it for more logic than just getting an would.  An ExceptionLogger would allow us to consolidate the code that is currently duplicated and reuse it. In the middleware the logger could be provided as a config option.""'
cakephp	11323	open	17	chinpei215	2017-10-13 12:39:11	635.77			+1	b""b' Thank you for the clarification. I will try to overload  . But if it is difficult, I will give up and create instead. '",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,18,2017-10-13 12:39:11,190.05,,,1,"b""b' If someone interests"," please do this instead of me. I will give my priority to the other tasks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,19,2017-10-13 12:39:11,3.43,,1,,"b""b' Resolved with above PR and follow up url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,closed,2017-12-07 15:35:37,176.43,5,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,20,2017-10-13 12:39:11,18.45,1,,,"b""b' Probably", I should have changed the issue title. The current error handling process is bit strange.  (Uncatchable) Fatal errors are handled by the legacy ErrorHandler PHP7 errors were handled by the legacy ErrorHandler Changed in 3.5.7 Exceptions are handled b y the ErrorHandlerMiddleware. (But client IP are not logged.  So I wanted to change ErrorHandlerMiddleware to use the legacy ErrorHandler. It allows people to create their custom ErrorHandler in the documented way. Currently," our Cookbook lies.   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,reopened,2017-12-07 15:54:04,18.45,6,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,21,2017-10-13 12:39:11,1.0,,,1,"b""b' Streamlining that would probably be a good move", also remove un-DRY code here. If you have a fix better than the PR I opened," go for it!  Please bear in mind that also any custom third party handler should work with this then of course.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11323,open,-,-,-,6,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,opened,2017-10-19 09:26:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,title,2017-10-19 09:26:48,00:00,,1,,"b""b' Email validation gethostbynamel is used wrong'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,body,2017-10-19 09:26:48,00:00,1,,,"b'b"" This is a (multiple allowed):  * [x] bug * [ ] enhancement * [ ] feature-discussion (RFC)  * CakePHP Version: 2.9.x / 2.10.x  ### What you did I validated email-adresses with deep validation. On our production-server it says every email-adress is valid. Tested with  and  (filled in by user). Both tested true.  ### What happened When checking the Email validation done by cake I see the use of gethostbynamel (which is provided with the hostname as argument). If the output is an array it returns true. If you check the php documentation you need to provide an dot on the and otherwise it will check it as a local domain"," and thats exectly whats happening because it will return an array with the servers ip when providing . Adding the dot after the hostname fixes the issue:  return is_array(gethostbynamel($regs[1].\'.\'));""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,1,2017-10-19 09:26:48,962.48,,1,,"b""b' Close as a pull request is open now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,closed,2017-10-23 01:29:17,962.48,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,reopened,2017-10-24 16:07:36,878.32,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,2,2017-10-19 09:26:48,25.6,,1,,"b""b' 2.x fixed in #11371'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,closed,2017-10-30 01:54:57,587.35,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11342,closed,-,-,-,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,opened,2017-10-20 16:25:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,title,2017-10-20 16:25:57,00:00,,1,,"b""b' 2.x support PHP 7.2?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,body,2017-10-20 16:25:57,00:00,,,1,"b'b"" What is the official word on 2.x with PHP 7.2?  [ ]url  does not list it [ ]url  seems carte blanche >= 5.3.0 The [installation page of the cookbook]url  seems that you can", as long as you install through PECL, although does not mention 7.2 explicitly. The [security page]url  makes no mention.  If it is supported, can we mention it in the docs? If it will *not* be supported, also mention it in the docs.  I know 2.x is old. I get that. The reason I\'m going though this hassle is that 2.x will be the last version of CakePHP for us," and I want it to last as long as possible. I found no information on StackOverflow or anywhere on the Googles.  Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,1,2017-10-20 16:25:57,5.68,,1,,"b""b' Someone just needs to make a PR to support it. Then it would be supported.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,2,2017-10-20 16:25:57,2.95,,1,,"b""b' Can you confirm that it would involve:  Installing and adding 7.2 to travis Fix any broken tests  Anything I missed?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,3,2017-10-20 16:25:57,17.37,,1,,"b""b' Tried and appveyor failed. Any idea why?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,4,2017-10-20 16:25:57,59.58,,1,,"b'b"" @josephzidell if you refer to [this]url  I guess it\'s unrelated"," cause I do not see anything related changed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,5,2017-10-20 16:25:57,0.57,,1,,"b""b' Closing as pull request #11347 is up.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,closed,2017-10-20 17:52:06,86.15,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,6,2017-10-20 16:25:57,1203.9,,1,,"b""b' 7.2 as of this time is still excluded ( url  ) and breaks"," e.g. with  The next 2.x release should contain 7.2 compatibility IMO'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,reopened,2017-12-05 13:56:00,1203.9,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,7,2017-10-20 16:25:57,8.03,,,1,"b""b' @dereuromark Looks like just does a class_alias. Seems like it could be a relatively small change to remove and replace usage with  . Good task for a first-time committer maybe.  UPDATE: Looks like the Object class was retained for plugin compat per url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,8,2017-10-20 16:25:57,7.97,1,,,"b""b' Since I stirred this up on IRC"," there is also a warning being omitted along with the Fatal Error that dereuromark noted above that may or may not be something that the framework would want to address (vs php itself): '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,9,2017-10-20 16:25:57,1.12,,1,,"b""b' For travis to run you also need to take care of the mcrypt problem: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,10,2017-10-20 16:25:57,0.8,,,1,"b""b' Thank you for reopening this issue. Regarding  ", I would like to make it optional, to make it easy to install via composer in any environments. If I am not wrong, any features from are not used by default. And we could implement by using the openssl extension. Probably," would be the mcrypt-specific feature.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,11,2017-10-20 16:25:57,3.45,,,1,"b""b' @chinpei215 @dereuromark I think that would be a great move for long-term longevity of the 2.X series. I think we may get to a point where is disallowed by security policy before teams are ready to sunset their Cake 2.X apps.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,12,2017-10-20 16:25:57,4.38,,1,,"b""b' @stevenscg We install url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,13,2017-10-20 16:25:57,1.6,,1,,"b""b' @stevenscg I am planning to do it in the not so distant future.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,14,2017-10-20 16:25:57,1155.65,,1,,"b""b' Is now everything 7.2+? Then we can close.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,closed,2018-01-30 19:12:36,316.6,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,15,2017-10-20 16:25:57,569.63,,1,,"b""b' Is 7.2 now officially supported?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,16,2017-10-20 16:25:57,956.2,,1,,"b'b"" @josephzidell Our test suite is passing. I personally don\'t have any applications using 2.x so I cannot confirm if it works outside of the test suite.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakephp,11346,closed,17,2017-10-20 16:25:57,368.5,,1,,"b""b' Hi! I have installed PHP 7.2 and CakePHP 2.10.4. Now stops with the following error message:   This is logical"," because the documentation of PHP says that mcrypt is removed in PHP 7.2. url When is PHP 7.2 supported by CakePHP 2.x?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
