REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,114,2016-01-11 17:15:47,67.62,,1,,"b'b"" @dstufft yeah", I\'ve been planning to propose such an ABC for some time. I\'ll talk about it at the language summit @coderanger There is another option. OpenSSL has an internal API to look up certs by subject or issuer. For example a builtin X509_LOOKUP loads certs for the CA directory and CA file. I believe that it is possible to write a Windows X509_LOOKUP for crypt32.dll CAPI to fetch certs from the system store," convert it to an OpenSSL X509 object and inject it into the X590_STORE of the current SSL_CTX. Additional trust flags can be put in the AUX section of the cert. I haven\'t figured out if CertFindCertificateInStore() triggers a download of missing trust anchors.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,115,2016-01-11 17:15:47,139.98,,1,,"b""b' So", to be clear, the concern about using the system CAs in Linux will go away in the next minor release," which will ship a urllib3 that can be passed a custom SSLContext. So we should restrict ourselves to solutions that are _more_ general than that. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,116,2016-01-11 17:15:47,1290.13,,1,,"b'b"" @tiran I\'m under the impression it will. It\'s a far more reliable way to handle certificates on Windows than what Python standard library ssl uses.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,117,2016-01-11 17:15:47,663.03,,1,,"b'b\' Adding a couple of notes for items that I think are worth recording here as ""Yes"," we\\\'re aware of them""", even though they don\\\'t change anything about the current design direction for handling  certificate stores in the Python ecosystem:  Adam Williamson in Fedora QA put together a decent write-up of many of the historical vagaries of system cert stores in Fedora, Debian, SuSE, and RHEL: url I also briefly looked into how  certificates are handled in the Java ecosystem, and the APIs there appear to scope the trust store to the JVM implementation without integrating with the host operating system\\\'s trust store at all\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,118,2016-01-11 17:15:47,321.8,,1,,"b""b' Talking to @dstufft  about something else", it occurred to me that PEP 493 describes a  file that can be used to opt-in to stdlib cert validation as the default on older Python 2.7 releases. Since a large part of the Linux problem here is the difficulty of reliably detecting where the system cert stores are located (even when using a custom  ," perhaps it would make sense to define an addition to that file that lets the distro tell Python applications definitively where to find them?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,119,2016-01-11 17:15:47,1321.7,,1,,"b'b"" I\'d be open to an extension like that"," certainly. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,120,2016-01-11 17:15:47,765.68,,,1,"b""b' @Lukasa Now the question would be *how* to define such an extension (since that file is currently a relatively ad hoc solution to the PEP 476 backport problem).  @tiran has talked about extending verified-by-default support to protocols other than HTTPS in the past", so perhaps it would make sense to pursue as a stdlib config format definition for Python 3.7+ first," and then folks could look at making it available earlier for the benefit of third party libraries?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,121,2016-01-11 17:15:47,829.55,,1,,"b""b' Sounds like a reasonable first step to me.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,122,2016-01-11 17:15:47,717.57,,1,,"b""b' FWIW"," the Arch Linux developers have patched their copy of the requests package to use the system trust store and ignore the bundled store: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,123,2016-01-11 17:15:47,1035.02,,1,,"b'b"" @djmattyg007 That\'s pretty standard for all distro-provided packages", but downstream patches don\'t have any effect on the behaviour of upstream components installed with pip (whether to the user site-packages, into a currently active virtual environment," or into the virtual environments implicitly created by tools like  )""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,124,2016-01-11 17:15:47,710.0,,,1,"b""b' Random note: I just heavily enjoyed re-reading this thread. :) '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,125,2016-01-11 17:15:47,332.18,,1,,"b'b"" @kennethreitz This is one of those threads that really makes me wish Github had some kind of eBook export. We could all fund our respective projects\' development from the royalties on the Kindle sales from threads like this :-).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,126,2016-01-11 17:15:47,367.07,,1,,"b""b' \\xe2\\x9c\\xa8\\xf0\\x9f\\x8d\\xb0\\xe2\\x9c\\xa8'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,127,2016-01-11 17:15:47,857.62,,1,,"b""b' @andrewleech wrote a module that patches certifi to also use the Windows Certificate Store: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,128,2016-01-11 17:15:47,967.08,,,1,"b'b"" @brechtm Python 2.7 and 3.x can directly load certificates from the Windows cert store since 2014. My old module wincertstore is only useful for early releases of 2.7. Don\'t use certifi but just call url  and you are good. url  implements the same feature as wincertstore.  Fun fact: wincertstore was my proof-of-concept before I added the feature to Python\'s stdlib.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,129,2016-01-11 17:15:47,1049.38,,1,,"b'b"" @tiran How can this be used to solve this problem with requests? Perhaps the answer is somewhere in this thread"," but I\'m sure you\'ll understand I haven\'t bothered to read it all :-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,130,2016-01-11 17:15:47,1053.17,,1,,"b""b' You have to create your own SSLContext instance and pass it to requests: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,131,2016-01-11 17:15:47,1100.6,1,,,"b'b"" This was not so obvious to implement and it takes quite a bit of work compared to simply installing python-certifi-win32", unfortunately.  For reference," here\'s how to do it:   instead of just  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,132,2016-01-11 17:15:47,1112.08,,1,,"b'b"" Why isn\'t this latter thing packaged though? Iirc you can globally mount adapters"," it should be a nobrainer to roll that into something easily reusable""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,133,2016-01-11 17:15:47,1125.85,,1,,"b'b""  You can\'t. Adapters are per-session.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,134,2016-01-11 17:15:47,181.6,1,,,"b'b"" My package is a really nasty hack"," essentially stealing certifi\'s privileged position with requests. That being said I made it for exactly the convenience described by @brechtm At the time I made it I didn\'t know the  windows system cert functionality was available in stdlib... as such I should probably update my module to use the builtin methods.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,135,2016-01-11 17:15:47,836.8,,1,,"b'b\' Today I learned that url  Arch Linux overrides where. This is the reason that part of our deployment tool ""works on my machine"" (I use Arch on all my machines)", but it does not work at my work machine, which runs Ubuntu.  In the past I used REQUESTS_CA_BUNDLE, but that gave a lot of obscure problems for system wide python packages using requests. Basically you never knew that it was related until you took a deep debug dive into the problem. Not so much fun...  This thread is awesome. What is the best way to solve this now? I use a third party library that uses requests. I selfishly only need this to work on Arch and Ubuntu. On Arch I don\\\'t have to do anything, but on Ubuntu I am stuck without REQUESTS_CA_BUNDLE or am I not? I don\\\'t want to fork third party libraries to use a self signed ca.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,136,2016-01-11 17:15:47,459.75,,,1,"b'b"" I ended up here because I\'m getting the below error whenever trying to connect to internal web apis via requests on Windows: The workaround is easy call and always pass in the requests calls. While it\'s probably fine to do this when connecting to internal apis it still seems less than ideal.  At the end of this thread I\'m not 100% sure of the recommend way to use the default Windows certification store is it to install [ ]url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,137,2016-01-11 17:15:47,750.8,,1,,"b'b"" @dhirschfeld Do you have a private CA for your internal services? If yes"," did you install the private CA in Windows\' trust store? Does this snippet work for you (replace HOST with the name of your internal service). ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,138,2016-01-11 17:15:47,858.65,,1,,"b'b\' The connect raises:  We do have a private CA. The service I was testing is just using a self-signed cert but I did put in the ""Trusted Root Certificates Store"" so I thought that would be sufficient?  I can test with other services which should have proper certs...\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,139,2016-01-11 17:15:47,952.35,,1,,"b'b"" Your self-signed certificate must either be an X509v1 cert or an X509v3 cert with appropriate basic constraint"," key usage and extended key usage for **both** CA trust anchor and TLS Server. Otherwise OpenSSL doesn\'t recognize the cert as valid trust anchor. Windows may impose further restrictions.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,140,2016-01-11 17:15:47,1087.58,,,1,"b""b' Iirc Windows is actually less strict and allows SHA1 root trust without EV as long as intermediates and cert are strong unless you mean OpenSSL on Windows'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,141,2016-01-11 17:15:47,1055.9,,1,,"b'b"" Note that you can use the Python ssl library\'s SSLContexts to get the system stores"," which works on Windows. See url  and here\'s an example: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,142,2016-01-11 17:15:47,1162.38,,1,,"b""b' @davidfischer depending on the versions of requests and urllib3"," I think urllib3 already does that by default. Not sure if requests will allow that to happen though or if we always specify the cacert'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,143,2016-01-11 17:15:47,1165.68,,1,,"b""b' @sigmavirus24 you accidentally pinged me but I think you meant to ping @davidfraser. The woes of a common name.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,144,2016-01-11 17:15:47,909.75,1,,,"b""b' So sorry about that :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,145,2016-01-11 17:15:47,934.77,,1,,b'b\' The snippet provided by @davidfraser doesn\\\'t work how people would expect it to work on Windows. Yes it will enumerate the certificates *currently* in the trust store and add them to the  SSLContext  by default.  However," the word ""currently"" is very important in that statement. Windows does not ship a full trust store by default", preferring to instead ship a minimal trust store and having SChannel fetch, on demand," additional certificates needed to verify a connection as it needs them. This means that the snippet @davidfraser provided will only verify connections using certificates that have already had their root certificate ""seen"" by something that uses the system verification APIs via SChannel. The user experience is that on some machines (particularly fresh", new ones) users will find Python failing to validate their TLS connection without any indication that the reason is because they hadn\\\'t triggered SChannel to fetch the correct root certificate prior to running that Python program. \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,146,2016-01-11 17:15:47,1006.77,,,1,"b'b"" Thanks for the info @dstufft I didn\'t realize that. Is there a place which documents how this SChannel fetch is managed? If", for example, there is a certificate authority manually installed into the Windows trust store," will this always be returned?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,147,2016-01-11 17:15:47,1010.62,,1,,"b""b' Yes"," the lazy loading only applies to builtin roots.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,148,2016-01-11 17:15:47,1011.08,1,,,"b'b"" Very poor"," also Schannel has seemed to be reasonably buggy. I\'ve been contemplating writing a WinHTTP adapter for requests as that is a higher-level API on top of Schannel""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,149,2016-01-11 17:15:47,1014.7,,,1,"b'b"" Folks"," what is the status of this issue? I\'ve just spent an entire day trying to figure out why I get SSL error after I diligently imported all custom CA certificates on my system. Turns out requests doesn\'t respect that:  After doing (which is the default the ssl module uses) all was fine.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,150,2016-01-11 17:15:47,1049.92,,,1,"b'b"" Except in reality there\'s dozens of distro-specific locations since the path can be overridden during build time. Using the API from requests if certifi isn\'t installed would probably be mostly fine except iirc it\'s also allowed there is no bundle but a directory with certs and it gets harvested during runtime""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,151,2016-01-11 17:15:47,1050.7,,1,,"b""b' Also that totally would not work at all on Windows'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,152,2016-01-11 17:15:47,1059.82,,1,,"b""b' @nanonyme These arguments have been brought up before. url  will do the correct thing.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,153,2016-01-11 17:15:47,503.75,,1,,"b""b'  The docs indicate this will do the right thing on Windows & Linux"," does it also have support for macOS?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,154,2016-01-11 17:15:47,542.42,,1,,"b""b' It doesn\\xe2\\x80\\x99t do the right thing on Windows in every case and it doesn\\xe2\\x80\\x99t do the right thing on macOS unless you use the ancient OpenSSL Apple ships.  Sent from my iPhone'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,2966,open,-,-,-,32,93,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,3002,closed,opened,2016-02-09 20:30:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,3002,closed,title,2016-02-09 20:30:32,00:00,,1,,"b""b' Request via IPv6 ip result in a broken Host header'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests,3002,closed,body,2016-02-09 20:30:32,00:00,,1,,"b""b' This is a regression from 2.7.0 and 2.9.1.  When using a URL with an IPv6 ip in the host part of the url:url  in 2.7.0 the Host header looks correct as so: Host: [2620:10d:c021:11::75]But when using 2.9.1"," it gets munged:Host: [[2620:10d:c021:11::75]]This causes Django to barf.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
